timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1728922402,1728921773,0.8759148,-0.024905441,0.006304115,-0.48178145,0.99994314,5.351325e-10,-1.1884765e-09,-0.010670787,9
1728977337,1728976713,0.8758968,-0.024915263,0.0063319947,-0.48181313,0.99994314,5.351325e-10,-1.1884765e-09,-0.010670787,9
1729022274,1729021658,0.87588817,-0.02491406,0.00634352,-0.4818288,0.99994314,5.351325e-10,-1.1884765e-09,-0.010670787,9
1729072227,1729071602,0.8758869,-0.024902482,0.0063448595,-0.4818318,0.99994314,5.351325e-10,-1.1884765e-09,-0.010670787,9
1729127172,1729126541,0.87586766,-0.024927085,0.0063710837,-0.4818652,0.99994314,5.351325e-10,-1.1884765e-09,-0.010670787,9
1729177101,1729176486,0.8759078,-0.024941329,0.0063861585,-0.48179135,0.99994314,5.351325e-10,-1.1884765e-09,-0.010670787,9
1729222105,1729221436,0.8758148,-0.024933469,0.0063927057,-0.4819604,0.99994314,5.351325e-10,-1.1884765e-09,-0.010670787,9
1729272013,1729271387,0.8759121,-0.024911443,0.0064035496,-0.48178482,0.99994314,5.351325e-10,-1.1884765e-09,-0.010670787,9
1729326969,1729326319,0.8758761,-0.02491844,0.006409792,-0.48184958,0.99994314,5.351325e-10,-1.1884765e-09,-0.010670787,9
1729376881,1729376264,0.8758766,-0.024903718,0.0064209444,-0.48184943,0.99994314,5.351325e-10,-1.1884765e-09,-0.010670787,9
1729421815,1729421214,0.8758954,-0.024827778,0.0064153364,-0.48181924,0.99994314,5.351325e-10,-1.1884765e-09,-0.010670787,9
1729476759,1729476156,0.8758746,-0.024801243,0.0064365743,-0.48185804,0.99994314,5.351325e-10,-1.1884765e-09,-0.010670787,9
1729526756,1729526100,0.87587756,-0.024770403,0.006447355,-0.48185414,0.99994314,5.351325e-10,-1.1884765e-09,-0.010670787,9
1729571681,1729571047,0.8758865,-0.024779355,0.006442605,-0.4818377,0.99994314,5.351325e-10,-1.1884765e-09,-0.010670787,9
