timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
143570343,0.5574543,0.04632142,0.007481632,0.82888067,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
143575354,0.55744314,0.046315238,0.0074826167,0.82888854,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
143625470,0.55734485,0.04628971,0.0075745853,0.8289552,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
143670575,0.55733174,0.04629177,0.0077240635,0.8289625,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
143720692,0.5573208,0.046272658,0.007807962,0.82897013,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
143770808,0.5572205,0.046292633,0.007746696,0.8290371,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
143820924,0.55712014,0.04628387,0.0076267286,0.829106,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
143871047,0.5570911,0.046313874,0.007577607,0.82912433,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
143921157,0.55705446,0.04629099,0.0076356363,0.82914966,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
143976292,0.5569423,0.046267856,0.0077845897,0.829225,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144021390,0.55686057,0.04624621,0.007824946,0.8292806,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144071506,0.5568273,0.0462581,0.007761851,0.8293029,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144121622,0.5567703,0.046257894,0.0076804906,0.82934195,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144171739,0.5566634,0.046266682,0.0076833386,0.82941324,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144221855,0.5565778,0.046247415,0.007752497,0.829471,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144271972,0.55654913,0.04624538,0.007829196,0.8294897,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144322088,0.5564671,0.046227936,0.007842306,0.8295456,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144372205,0.5563443,0.046242706,0.0078111924,0.8296275,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144422321,0.55626255,0.04624037,0.007743736,0.829683,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144472437,0.55621374,0.046259135,0.0077508055,0.82971466,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144522560,0.55612737,0.04625287,0.0077798255,0.82977265,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144572670,0.55602825,0.04624546,0.007838896,0.8298388,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144622787,0.5559772,0.046233226,0.00782313,0.8298739,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144672903,0.55592537,0.04624047,0.007776975,0.8299087,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144723019,0.5558408,0.046237316,0.007739088,0.82996583,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144773136,0.5557466,0.0462457,0.007757797,0.8300283,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144823252,0.55570376,0.046234544,0.007798967,0.83005714,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144873368,0.555652,0.04622828,0.007831814,0.83009183,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144923514,0.5555671,0.046206553,0.007817,0.8301501,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
144973601,0.55548763,0.046217415,0.007775357,0.830203,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
