timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
84453459,0.1688819,0.026597165,0.03465741,0.9846677,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
84458464,0.1688815,0.026593985,0.034662023,0.9846677,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
84503569,0.16889076,0.026582431,0.034670927,0.98466605,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
84553685,0.16889733,0.026568107,0.03468321,0.9846649,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
84603800,0.16889721,0.026555708,0.03468928,0.98466504,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
84653916,0.16889974,0.026542546,0.034701057,0.98466456,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
84704032,0.16891412,0.026526364,0.0347001,0.98466253,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
84754147,0.16892777,0.026507135,0.034714855,0.98466015,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
84804277,0.16894142,0.026489582,0.034717936,0.9846583,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
84854378,0.16895063,0.026476786,0.03472755,0.9846567,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
84904508,0.16896553,0.026465977,0.034727022,0.9846544,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
84954610,0.16897872,0.026447339,0.034744516,0.98465204,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
85004726,0.1690016,0.02643321,0.034740582,0.9846486,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
85054841,0.16902299,0.026401874,0.03475329,0.9846453,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
85104957,0.16904408,0.026394024,0.03474632,0.9846422,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
85155076,0.16906297,0.026382614,0.03475046,0.98463905,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
85200177,0.16908343,0.026366388,0.034750048,0.98463607,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
85255304,0.16910782,0.026363852,0.034740258,0.98463225,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
85305420,0.16911776,0.02636152,0.034720395,0.98463136,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
85350524,0.16912462,0.026344612,0.034743525,0.9846298,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
85405651,0.16912656,0.026286218,0.0347964,0.9846291,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
85455769,0.16914023,0.026254198,0.03481662,0.98462695,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
85500871,0.16916238,0.026239924,0.034803424,0.98462397,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
85550987,0.1691685,0.026267331,0.03477012,0.9846234,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
85606128,0.16918018,0.026250036,0.034772355,0.9846217,0.9993936,-4.546209e-09,3.6739383e-09,-0.03482263,3
