timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
582560852,582560806,4325386,0.0037284251,-0.0021305287,0.043675836,nan,0
582561626,582561578,4325386,0.0010652643,-0.003195793,-0.01225054,nan,0
583563158,583563112,4325386,0.03728425,0.043143205,0.05912217,nan,0
584562221,584562174,4325386,-0.01704423,0.018642126,0.060187437,nan,0
585563527,585563478,4325386,-0.039947413,0.011717908,-0.008522115,nan,0
586563860,586563814,4325386,0.002663161,0.01225054,-0.0074568503,nan,0
587561168,587561118,4325386,-0.002663161,-0.0074568503,-0.0090547465,nan,0
588563486,588563440,4325386,-0.009587379,0.0,-0.003195793,nan,0
589563713,589563668,4325386,-0.02237055,-0.012783172,-0.029827401,nan,0
590561054,590561010,4325386,-0.023435816,-0.016511597,0.037816886,nan,0
591562370,591562321,4325386,0.0047936896,-0.022903183,-0.027696872,nan,0
592562744,592562695,4325386,-0.009587379,0.008522115,-0.0010652643,nan,0
593565121,593565076,4325386,-0.012783172,-0.026631609,0.012783172,nan,0
