timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
1792372085,1792372038,4325386,-0.003195793,0.020240022,-0.023435816,nan,0
1792373091,1792373040,4325386,-0.005858954,0.010652644,-0.0021305287,nan,0
1793377657,1793377611,4325386,-0.0010652643,-0.00053263217,0.039947413,nan,0
1794375122,1794375077,4325386,-0.015446333,-0.0021305287,-0.015978966,nan,0
1795372696,1795372652,4325386,-0.05219795,0.0612527,-0.003195793,nan,0
1796374145,1796374102,4325386,0.17523599,0.06338323,0.21252024,nan,0
1797374662,1797374619,4325386,-0.2002697,-0.41332257,-0.15659386,nan,0
1798372184,1798372139,4325386,-0.006924218,0.16671386,0.052730586,nan,0
1799373695,1799373651,4325386,-0.25566345,-0.43302995,-0.22210762,nan,0
1800374219,1800374172,4325386,-0.1688444,-0.5033374,0.18642126,nan,0
1801371752,1801371707,4325386,1.0098706,-0.24927185,-0.18482336,nan,0
1802373268,1802373223,4325386,-0.07350324,0.08362325,-0.21624866,nan,0
1803373749,1803373704,4325386,0.57204694,-0.035686355,0.5629922,nan,0
1804375263,1804375217,4325386,0.34141722,-0.72970605,0.41332257,nan,0
1805372771,1805372723,4325386,1.0343716,-0.3936152,0.5134574,nan,0
1806374285,1806374236,4325386,0.96832526,-0.14700648,0.38029936,nan,0
1807374800,1807374747,4325386,-0.06870955,-0.25885925,0.19973706,nan,0
1808372305,1808372252,4325386,-0.11398328,0.40320256,-0.11132012,nan,0
1809372804,1809372760,4325386,2.621083,0.07297061,0.39521307,nan,0
1810374325,1810374271,4325386,1.5744607,0.02929477,0.27110976,nan,0
1811371826,1811371774,4325386,-1.7395767,0.11558118,-0.13422331,nan,0
1812372381,1812372335,4325386,0.96246636,0.38828886,-0.16511597,nan,0
1813373845,1813373798,4325386,0.9763148,0.18535599,-0.3611246,nan,0
1814374386,1814374341,4325386,-0.16564861,0.19334547,-0.46392262,nan,0
1815375899,1815375851,4325386,-0.13209277,-0.49215212,-0.16138755,nan,0
1816373351,1816373305,4325386,-0.19494337,-0.5555354,0.08042746,nan,0
1817373906,1817373855,4325386,0.278034,0.11185276,0.14114752,nan,0
1818375418,1818375363,4325386,-0.8149272,-0.26738134,0.3755057,nan,0
1819372861,1819372814,4325386,-0.46605316,-1.4556837,-0.14381069,nan,0
1820373404,1820373361,4325386,0.6194512,0.6556702,0.02237055,nan,0
1821374913,1821374867,4325386,0.34674355,0.26791397,-0.06338323,nan,0
1822372363,1822372317,4325386,0.06657902,0.047936894,-0.0047936896,nan,0
1823372915,1823372869,4325386,0.0149137005,0.013315804,-0.023435816,nan,0
1824374414,1824374367,4325386,0.019707391,0.006924218,0.0010652643,nan,0
