timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
30630649,30630603,4325386,-0.030892666,0.018642126,0.009587379,nan,0
30631790,30631744,4325386,0.00053263217,-0.007989483,-0.019174758,nan,0
31635934,31635889,4325386,-0.020240022,0.0010652643,-0.005326322,nan,0
32634209,32634165,4325386,-0.0010652643,0.0015978965,0.006924218,nan,0
33631517,33631466,4325386,-0.03728425,-0.019707391,-0.008522115,nan,0
34632831,34632775,4325386,-0.00053263217,0.002663161,0.020240022,nan,0
35633129,35633085,4325386,0.003195793,-0.04420847,0.030892666,nan,0
36631553,36631507,4325386,-0.019174758,-0.020772655,-0.02929477,nan,0
37631733,37631684,4325386,0.00053263217,-0.013848436,0.02929477,nan,0
38633040,38632992,4325386,-0.025566343,0.016511597,-0.009587379,nan,0
39634570,39634525,4325386,-0.0047936896,0.020772655,-0.00053263217,nan,0
40631830,40631776,4325386,-0.010652644,-0.0021305287,-0.006924218,nan,0
41631955,41631909,4325386,-0.015978966,-0.035686355,-0.017576862,nan,0
