timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
278135972,278135926,4325386,0.0074568503,0.008522115,-0.0015978965,nan,0
278960915,278960865,4325386,-0.016511597,0.03728425,-0.026631609,nan,0
279961515,279961465,4325386,0.0090547465,0.010120011,0.015446333,nan,0
280959662,280959619,4325386,-0.027696872,-0.009587379,0.00053263217,nan,0
281960047,281959999,4325386,-0.0090547465,0.0021305287,-0.006924218,nan,0
282960467,282960424,4325386,-0.014381069,-0.005858954,0.03195793,nan,0
283961848,283961805,4325386,-0.10972223,-0.0090547465,-0.017576862,nan,0
284963301,284963245,4325386,0.019707391,-0.18588863,0.046338998,nan,0
285960639,285960594,4325386,0.013315804,0.19228022,0.0894822,nan,0
286960992,286960943,4325386,-0.061785333,-0.09054747,-0.02929477,nan,0
287962367,287962322,4325386,0.062317964,-0.14008226,0.00053263217,nan,0
288959696,288959653,4325386,-0.062850595,-0.026631609,-0.12996225,nan,0
289961317,289961270,4325386,0.015446333,-0.11877698,-0.062317964,nan,0
290961505,290961461,4325386,0.053263217,0.019707391,0.0015978965,nan,0
291962891,291962845,4325386,-0.10013485,-0.17097493,0.031425297,nan,0
292960220,292960173,4325386,0.26205504,0.17630124,-0.07243797,nan,0
293961600,293961556,4325386,0.231695,-0.043675836,-0.18002968,nan,0
294962026,294961982,4325386,0.06657902,-0.046871632,-0.07243797,nan,0
295960448,295960402,4325386,0.08788431,0.22370552,-0.02450108,nan,0
296960748,296960695,4325386,0.2530003,0.08309062,0.25246766,nan,0
297962124,297962077,4325386,-0.08362325,-0.20772655,0.1821602,nan,0
298962558,298962511,4325386,-0.06764428,0.17576861,0.04900216,nan,0
299961142,299961096,4325386,0.01704423,0.618386,0.21891183,nan,0
300961262,300961216,4325386,-0.22956446,-0.010120011,0.11984224,nan,0
301962643,301962598,4325386,0.8064051,0.43569311,0.9331716,nan,0
302960025,302959975,4325386,-0.08042746,-0.061785333,-0.32117718,nan,0
303961421,303961369,4325386,0.15552859,-1.5686017,-0.022903183,nan,0
304961784,304961738,4325386,-0.005858954,0.019707391,-0.04846953,nan,0
305963170,305963123,4325386,0.014381069,-0.0042610574,-0.020240022,nan,0
306960544,306960498,4325386,-0.008522115,-0.020240022,0.015446333,nan,0
307961928,307961881,4325386,-0.011185275,0.01225054,0.00053263217,nan,0
308962335,308962290,4325386,0.023968447,-0.012783172,-0.002663161,nan,0
