timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
84446781,84446726,4325386,-0.002663161,-0.0047936896,0.00053263217,nan,0
84447784,84447735,4325386,0.014381069,0.006391586,0.002663161,nan,0
85452329,85452279,4325386,-0.03675162,-0.02237055,-0.006924218,nan,0
86450336,86450289,4325386,-0.007989483,-0.013848436,0.006391586,nan,0
87447657,87447613,4325386,0.038349517,0.013315804,0.030360034,nan,0
88448948,88448895,4325386,-0.006924218,0.0015978965,-0.0047936896,nan,0
89450297,89450249,4325386,0.01225054,0.021305287,-0.0015978965,nan,0
90447598,90447553,4325386,0.0149137005,0.012783172,-0.028762138,nan,0
91448747,91448694,4325386,0.015446333,0.014381069,-0.010652644,nan,0
92449067,92449021,4325386,0.0074568503,-0.018642126,-0.006924218,nan,0
