timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
1635576146,1635576099,4325386,-0.0047936896,-0.007989483,0.0090547465,nan,0
1635577118,1635577067,4325386,-0.006924218,0.032490563,-0.013848436,nan,0
1636580739,1636580686,4325386,-0.025566343,-0.014381069,0.030360034,nan,0
1637579248,1637579201,4325386,0.00053263217,0.021837918,-0.023968447,nan,0
1638576809,1638576757,4325386,0.018642126,0.020772655,-0.0047936896,nan,0
1639577367,1639577322,4325386,0.02929477,0.026098976,0.018109493,nan,0
1640578943,1640578894,4325386,0.16298544,0.085753776,-0.005326322,nan,0
1641576500,1641576449,4325386,-0.12303803,0.0149137005,0.07403587,nan,0
1642577062,1642577015,4325386,0.05645901,-0.029827401,0.14114752,nan,0
1643577624,1643577579,4325386,0.05912217,0.086819045,0.16245282,nan,0
1644579194,1644579145,4325386,0.113450654,-0.016511597,-0.06444849,nan,0
1645576756,1645576706,4325386,0.54062164,0.088949576,0.08362325,nan,0
1646577547,1646577502,4325386,-0.078829564,-0.11185276,0.10492854,nan,0
1647578936,1647578890,4325386,-0.5155879,-1.6005597,0.42770362,nan,0
1648576550,1648576503,4325386,-0.013848436,0.27270767,0.03728425,nan,0
1649577007,1649576960,4325386,-0.16831176,-0.37710357,-0.053795848,nan,0
1650578570,1650578525,4325386,-0.09054747,0.07297061,-0.0015978965,nan,0
1651579436,1651579391,4325386,-0.022903183,-0.012783172,-0.013315804,nan,0
1652576716,1652576670,4325386,0.013315804,0.0021305287,0.005326322,nan,0
1653577305,1653577259,4325386,0.006391586,-0.055393744,0.018642126,nan,0
1654578876,1654578826,4325386,0.055393744,0.14434332,0.08841694,nan,0
1655576388,1655576340,4325386,0.018109493,0.03675162,0.010120011,nan,0
1656576989,1656576946,4325386,-0.018642126,-0.021305287,0.009587379,nan,0
1657578561,1657578518,4325386,-0.018642126,-0.014381069,0.006391586,nan,0
