timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
481059955,481059909,4325386,-0.005326322,-0.019707391,-0.003195793,nan,0
481061006,481060957,4325386,-0.04207794,-0.012783172,0.007989483,nan,0
482064353,482064306,4325386,0.010652644,0.043675836,-0.015446333,nan,0
483062737,483062687,4325386,-0.031425297,-0.03675162,0.0021305287,nan,0
484061274,484061228,4325386,-0.011717908,-0.009587379,-0.027164241,nan,0
485061552,485061506,4325386,-0.013848436,-0.032490563,-0.045273736,nan,0
486062942,486062895,4325386,-0.09640642,0.016511597,-0.038882148,nan,0
487060290,487060233,4325386,-0.088949576,-0.139017,-0.062850595,nan,0
488060722,488060676,4325386,-0.12676646,0.06764428,-0.036218986,nan,0
489062101,489062053,4325386,0.09321063,0.06551376,0.05645901,nan,0
490060437,490060391,4325386,0.14700648,0.06870955,0.086819045,nan,0
491060842,491060798,4325386,-0.013315804,-0.1374191,-0.051132686,nan,0
492061417,492061371,4325386,-0.1225054,0.1837581,0.26258767,nan,0
493062643,493062597,4325386,0.26205504,-0.9534116,-0.12623383,nan,0
494059976,494059930,4325386,0.07510114,0.053795848,0.047404263,nan,0
495062365,495062320,4325386,-0.0010652643,0.00053263217,0.04953479,nan,0
496059744,496059698,4325386,-0.07350324,0.1374191,-0.12410329,nan,0
497063217,497063172,4325386,0.038349517,0.009587379,-0.064981125,nan,0
498060561,498060517,4325386,-0.027164241,0.0042610574,-0.018109493,nan,0
499061907,499061853,4325386,-0.021837918,0.022903183,0.036218986,nan,0
500062324,500062281,4325386,0.016511597,-0.02929477,-0.0042610574,nan,0
