timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
126156388,126156340,4325386,-0.014381069,0.0010652643,-0.005326322,nan,0
126157436,126157387,4325386,0.017576862,-0.0074568503,-0.028762138,nan,0
127160666,127160623,4325386,0.016511597,-0.0037284251,0.0,nan,0
128160150,128160104,4325386,0.021305287,0.027164241,-0.023968447,nan,0
129157432,129157386,4325386,-0.027696872,0.02237055,-0.010652644,nan,0
130158540,130158495,4325386,0.014381069,-0.005858954,-0.02237055,nan,0
131158766,131158717,4325386,-0.241815,-0.043143205,-0.12889698,nan,0
132160030,132159984,4325386,-0.10492854,-0.05912217,-0.06391586,nan,0
133157251,133157204,4325386,-0.30040455,-0.07137271,0.18748653,nan,0
134158531,134158487,4325386,-0.6673881,0.48735842,0.033555828,nan,0
135159941,135159895,4325386,0.46498787,-0.17736651,0.42450783,nan,0
136157238,136157192,4325386,-0.15712649,-0.043143205,0.061785333,nan,0
137158313,137158266,4325386,0.00053263217,-0.015446333,0.19760653,nan,0
138158584,138158535,4325386,0.09001484,0.0090547465,0.19228022,nan,0
139156849,139156797,4325386,0.106526434,0.036218986,0.07243797,nan,0
140157105,140157061,4325386,-0.04154531,-0.79308933,0.16831176,nan,0
141158373,141158330,4325386,1.4130732,-1.5600796,-0.08735167,nan,0
142159747,142159694,4325386,0.13688646,0.05592638,0.015446333,nan,0
143157026,143156980,4325386,-0.002663161,-0.030360034,-0.0042610574,nan,0
144158175,144158129,4325386,-0.019707391,0.009587379,-0.0010652643,nan,0
