timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
94852148,94852102,4325386,0.006391586,-0.036218986,-0.0010652643,nan,0
94853106,94853057,4325386,-0.018642126,0.006391586,-0.005858954,nan,0
95857594,95857543,4325386,-0.003195793,-0.030360034,0.013315804,nan,0
96852676,96852629,4325386,-0.01225054,-0.030892666,-0.023968447,nan,0
97852948,97852904,4325386,0.022903183,0.0074568503,-0.0010652643,nan,0
98854234,98854187,4325386,-0.035686355,-0.0037284251,-0.011717908,nan,0
99855611,99855564,4325386,0.013848436,-0.007989483,0.015446333,nan,0
100852896,100852850,4325386,0.006391586,0.02450108,0.03728425,nan,0
101854090,101854039,4325386,-0.008522115,-0.015978966,-0.027696872,nan,0
102854364,102854320,4325386,0.011717908,0.018109493,-0.028762138,nan,0
103852648,103852603,4325386,-0.003195793,0.015446333,-0.02450108,nan,0
104852930,104852886,4325386,0.0042610574,0.019174758,-0.002663161,nan,0
105854471,105854426,4325386,-0.039414782,0.014381069,0.011717908,nan,0
