timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
42257464,42257416,4325386,0.028229505,0.0074568503,-0.051132686,nan,0
42258463,42258416,4325386,-0.040480044,0.0042610574,0.06657902,nan,0
43258634,43258585,4325386,-0.0074568503,-0.005326322,0.0037284251,nan,0
44259815,44259763,4325386,-0.01704423,0.0010652643,-0.010652644,nan,0
45260973,45260928,4325386,-0.026631609,-0.023968447,-0.03408846,nan,0
46258140,46258096,4325386,-0.011185275,0.020240022,0.002663161,nan,0
47259334,47259284,4325386,0.026631609,0.025033712,-0.015446333,nan,0
48259499,48259451,4325386,-0.028762138,0.1539307,0.1720402,nan,0
49260670,49260623,4325386,0.025566343,0.013848436,0.14594121,nan,0
50258848,50258801,4325386,-0.017576862,0.028762138,-0.027696872,nan,0
51259028,51258975,4325386,0.03728425,-0.042610575,-0.03462109,nan,0
52260200,52260155,4325386,0.05912217,0.24714133,0.114515916,nan,0
53258397,53258343,4325386,-0.11664645,-0.13209277,0.05166532,nan,0
54259568,54259518,4325386,-0.7105313,0.3062635,-0.298274,nan,0
55259748,55259699,4325386,-0.66792077,-0.5033374,0.46392262,nan,0
56260927,56260883,4325386,0.6753776,-0.28602347,-0.24927185,nan,0
57258115,57258067,4325386,-0.030892666,-0.49428266,-0.050067425,nan,0
58259298,58259251,4325386,0.32437298,-0.20772655,-0.02929477,nan,0
59260502,59260459,4325386,-0.16671386,0.77551246,0.31585088,nan,0
60257720,60257669,4325386,0.6641923,-0.078829564,-0.006391586,nan,0
61258905,61258860,4325386,1.0423611,0.045273736,0.013848436,nan,0
62260095,62260051,4325386,2.5955167,0.27270767,-0.4239752,nan,0
63258237,63258193,4325386,0.19014968,0.01225054,0.020240022,nan,0
64258472,64258429,4325386,-0.06444849,0.054861113,0.003195793,nan,0
65259632,65259581,4325386,0.011185275,0.055393744,0.09800432,nan,0
66260830,66260776,4325386,0.008522115,-0.047404263,-0.038349517,nan,0
67258015,67257967,4325386,-0.013315804,-0.018109493,0.010120011,nan,0
68259204,68259161,4325386,0.028229505,-0.036218986,-0.04207794,nan,0
69260411,69260365,4325386,0.005858954,-0.0149137005,0.006924218,nan,0
70258617,70258566,4325386,-0.021305287,-0.016511597,-0.0037284251,nan,0
71258813,71258760,4325386,0.002663161,0.003195793,-0.0047936896,nan,0
72259014,72258963,4325386,-0.003195793,-0.033023193,0.021305287,nan,0
73260209,73260165,4325386,-0.37071198,-0.43622574,0.09480853,nan,0
74258424,74258373,4325386,-0.29880664,-0.14700648,-0.13954963,nan,0
