timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
467104554,467104508,4325386,-0.0149137005,-0.020240022,0.006924218,nan,0
467105556,467105510,4325386,-0.0021305287,0.030892666,0.0015978965,nan,0
468111100,468111056,4325386,-0.0047936896,-0.022903183,-0.020240022,nan,0
469106337,469106293,4325386,0.013315804,0.03408846,0.0015978965,nan,0
470105829,470105783,4325386,-0.011717908,-0.037816886,0.0010652643,nan,0
471107173,471107124,4325386,0.00053263217,0.010120011,-0.025033712,nan,0
472108573,472108530,4325386,-0.028762138,-0.0047936896,0.010120011,nan,0
473105905,473105858,4325386,-0.010652644,-0.038882148,-0.010120011,nan,0
474107291,474107248,4325386,-0.018642126,-0.00053263217,-0.014381069,nan,0
475107740,475107685,4325386,-0.003195793,-0.053795848,0.033555828,nan,0
476105075,476105026,4325386,0.003195793,0.0047936896,-0.006924218,nan,0
477106472,477106420,4325386,-0.031425297,-0.0042610574,0.017576862,nan,0
478106899,478106852,4325386,0.02929477,0.0149137005,-0.0042610574,nan,0
