timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
96040696,96040648,4325386,0.018642126,0.0021305287,-0.0021305287,nan,0
96041699,96041650,4325386,-0.025033712,-0.013848436,0.033023193,nan,0
97046983,97046936,4325386,-0.055393744,0.04101268,0.0037284251,nan,0
98041252,98041209,4325386,0.010120011,0.021837918,0.02237055,nan,0
99041590,99041535,4325386,-0.24447817,-0.045273736,0.042610575,nan,0
100042867,100042817,4325386,-0.25140238,0.060720067,-0.025566343,nan,0
101044325,101044273,4325386,-0.031425297,-0.09427589,-0.06551376,nan,0
102041607,102041559,4325386,-0.7941546,0.1043959,-0.15819176,nan,0
103042658,103042612,4325386,-0.22583604,0.1970739,0.054861113,nan,0
104043945,104043895,4325386,0.09906958,0.018642126,0.15819176,nan,0
105041213,105041168,4325386,-0.023968447,-0.0037284251,0.006391586,nan,0
106042503,106042453,4325386,-0.039947413,0.002663161,-0.01225054,nan,0
