timestamp,main_state
58884762,2
59391084,2
59900222,2
60407201,2
60914083,2
61421126,2
61929157,2
62436365,2
62944084,2
63444116,2
63951150,2
64458245,2
64965088,2
65473121,2
65980160,2
66489394,2
66997092,2
67506217,2
68013118,2
68521184,2
68941230,2
69442128,2
