timestamp,main_state
265364688,8
265867231,8
266374470,8
266883087,8
267389088,8
267896174,8
268402087,8
268909086,8
269416261,8
269923041,8
270430212,8
270938304,8
271445122,8
271952575,8
272458309,8
272966090,8
273473147,8
273979091,8
274485106,8
274993087,8
275500266,8
276006583,8
276515086,8
277023124,8
277531091,8
278038187,8
278545089,8
279051087,8
279558111,8
280065147,8
280429217,8
280936181,8
281442086,8
281662213,8
282164331,8
