timestamp,main_state
467060119,8
467565109,8
468071130,8
468581300,8
469089084,8
469597187,8
470103283,8
470609083,8
471116341,8
471623503,8
472129107,8
472636526,8
473144083,8
473651142,8
474158084,8
474665110,8
475175381,8
475681085,8
476188202,8
476695907,8
477114259,8
477615246,8
