timestamp,main_state
75311730,8
75815103,8
76323085,8
76830138,8
77337152,8
77844118,8
78352413,8
78859119,8
79365139,8
79872082,8
80380087,8
80889154,8
81395166,8
81758150,10
82265488,10
82773159,10
82795370,2
83302132,2
83743214,2
84251187,2
84758281,2
85268314,2
85774234,2
86282088,2
86789094,2
87296309,2
87804176,2
88310180,2
88766456,2
89269084,2
