timestamp,main_state
126108970,8
126615408,8
127121082,8
127627081,8
128134083,8
128643085,8
129151330,8
129657118,8
130164115,8
130671615,8
131178150,8
131685237,8
132191221,8
132699137,8
133206084,8
133716141,8
134223179,8
134729166,8
135235440,8
135741084,8
136247080,8
136754105,8
137261324,8
137767980,8
138275289,8
138782089,8
138826217,8
139334147,8
139841085,8
140348398,8
140854094,8
141363122,8
141870115,8
142376088,8
142882187,8
143388082,8
143839358,8
144340085,8
