timestamp,main_state
95995193,8
96501124,8
97008086,8
97517696,8
98024370,8
98530087,8
99037193,8
99544246,8
100050092,8
100557091,8
101065049,8
101572127,8
102079189,8
102585236,8
103091090,8
103599091,8
104107205,8
104614426,8
105121183,8
105628109,8
105882384,8
105964635,8
106475281,8
