timestamp,main_state
78715281,8
79219506,8
79726082,8
80233084,8
80741125,8
81249130,8
81755287,8
82264142,8
82771846,8
83277488,8
83784238,8
84291107,8
84798388,8
85305239,8
85812119,8
86320169,8
86827083,8
87333086,8
87839083,8
88346123,8
88853084,8
89362083,8
89868086,8
90375245,8
90882180,8
91389082,8
91895255,8
92402112,8
92710344,8
92979213,8
93490111,8
