timestamp,main_state
63389485,8
63892146,8
64399083,8
64906423,8
65413124,8
65919094,8
66426486,8
66933128,8
67440953,8
67947086,8
68454076,8
68960272,8
69466341,8
69974141,8
70482076,8
70988104,8
71495247,8
72002596,8
72508076,8
73015348,8
73455843,8
73967360,8
