timestamp,main_state
30586226,8
31090393,8
31597186,8
32107272,8
32613370,8
33120087,8
33626196,8
34133085,8
34639084,8
35146189,8
35652085,8
36159229,8
36666184,8
37173119,8
37680182,8
38187120,8
38695145,8
39069087,8
39487137,10
39994931,10
40500088,10
40644552,10
41147803,10
