timestamp,main_state
84401548,8
84906124,8
85413218,8
85924185,8
86431115,8
86938317,8
87447081,8
87955121,8
88461084,8
88967462,8
89473083,8
89980081,8
90487104,8
90993222,8
91502081,8
92008084,8
92019210,8
92530245,8
