timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
20333456,nan,nan,nan,-2.4934492,0.0,0.008746863,0.009206772,0.0015940855,-0.07408402,-0.07797934,0.159704,nan,nan,8.0,nan,nan,nan
20353427,nan,nan,nan,-2.493559,0.0,0.0055867685,0.008972101,0.0015931275,-0.053846974,-0.086475834,0.159656,nan,nan,8.0,nan,nan,nan
20533568,nan,nan,nan,-2.493658,0.0,0.0067528607,0.014492767,0.00164106,-0.064456716,-0.13833489,0.16204,nan,nan,8.0,nan,nan,nan
20733057,nan,nan,nan,-2.493503,0.0,0.007857286,0.010889508,0.0015364832,-0.09651431,-0.13376033,0.156792,nan,nan,8.0,nan,nan,nan
20933526,nan,nan,nan,-2.4932003,0.0,0.0086564515,0.009434719,0.0016687224,-0.1228105,-0.1338519,0.1634,nan,nan,8.0,nan,nan,nan
21132641,nan,nan,nan,-2.4929965,0.0,0.009833122,0.013059155,0.0015316264,-0.1311998,-0.1742436,0.156544,nan,nan,8.0,nan,nan,nan
21332446,nan,nan,nan,-2.493031,0.0,0.0065601766,0.015484181,0.0015295922,-0.09140758,-0.21575207,0.15644,nan,nan,8.0,nan,nan,nan
21532260,nan,nan,nan,-2.493602,0.0,0.003778896,0.0128778,0.0015561448,-0.06261306,-0.21337408,0.157792,nan,nan,8.0,nan,nan,nan
21732098,nan,nan,nan,-2.493709,0.0,0.00920128,0.01286741,0.0015544094,-0.14363869,-0.20086965,0.157704,nan,nan,8.0,nan,nan,nan
21931869,nan,nan,nan,-2.4940948,0.0,0.009419304,0.016487133,0.0015470061,-0.13604443,-0.23812617,0.157328,nan,nan,8.0,nan,nan,nan
22131683,nan,nan,nan,-2.4941795,0.0,0.008683737,0.014858602,0.0015594601,-0.1352764,-0.23146927,0.15796,nan,nan,8.0,nan,nan,nan
22331808,nan,nan,nan,-2.4938135,0.0,0.005184573,0.0094831195,0.0015811756,-0.10732127,-0.19630168,0.159056,nan,nan,8.0,nan,nan,nan
22531587,nan,nan,nan,-2.4945533,0.0,0.0041261986,0.014936673,0.0016347466,-0.07034293,-0.25463855,0.161728,nan,nan,8.0,nan,nan,nan
22731407,nan,nan,nan,-2.4943402,0.0,0.0076108854,0.0080702165,0.0016321599,-0.15896465,-0.16855846,0.1616,nan,nan,8.0,nan,nan,nan
22930949,nan,nan,nan,-2.4937503,0.0,0.0062118093,0.006212755,0.001562937,-0.14943643,-0.1494592,0.158136,nan,nan,8.0,nan,nan,nan
23130728,nan,nan,nan,-2.4940314,0.0,0.009008647,0.0071717207,0.0015604079,-0.18576568,-0.14788675,0.158008,nan,nan,8.0,nan,nan,nan
23330836,nan,nan,nan,-2.4935184,0.0,0.0049085123,0.0042576324,0.0016374971,-0.14390469,-0.1248226,0.161864,nan,nan,8.0,nan,nan,nan
23530363,nan,nan,-0.6366968,-2.4939594,0.0,0.0030325723,0.0038911214,-0.0015319397,-0.105012074,-0.13474195,-0.15656,nan,nan,-8.0,nan,nan,nan
23730329,nan,nan,nan,-2.4939249,0.0,0.009586556,0.0047098743,-0.0015735503,-0.20892957,-0.102647096,-0.158672,nan,nan,-8.0,nan,nan,nan
23929975,nan,nan,nan,-2.493895,0.0,0.011285121,0.00054203783,-0.0015578808,-0.23825273,-0.011443563,-0.15788,nan,nan,-8.0,nan,nan,nan
24129790,0.068068005,0.12092907,nan,-2.494099,0.0,0.0,0.0,-0.039924037,0.0,0.0,-0.79924,nan,nan,-8.0,nan,nan,nan
24329582,0.068068005,0.12092907,nan,-2.494099,0.0,0.0,0.0,-0.34139994,0.0,0.0,-1.6519535,nan,nan,8.0,nan,nan,nan
24529682,0.068068005,0.12092907,nan,-2.494099,0.0,0.0,0.0,-0.51567155,0.0,0.0,-0.084135115,nan,nan,8.0,nan,nan,nan
24729526,0.068068005,0.12092907,nan,-2.494099,0.0,0.0,0.0,-0.51923543,0.0,0.0,0.00404799,nan,nan,8.0,nan,nan,nan
24929670,0.068068005,0.12092907,nan,-2.494099,0.0,0.0,0.0,-0.52666265,0.0,0.0,-0.319376,nan,nan,-8.0,nan,nan,nan
25129184,0.068068005,0.12092907,nan,-2.494099,0.0,0.0,0.0,-0.7257201,0.0,0.0,-1.035589,nan,nan,8.0,nan,nan,nan
25328702,0.068068005,0.12092907,nan,-2.494099,0.0,0.0,0.0,-0.84788334,0.0,0.0,-0.81272995,nan,nan,-8.0,nan,nan,nan
25528790,0.068068005,0.12092907,nan,-2.494099,0.0,0.0,0.0,-1.0214671,0.0,0.0,-0.61183,nan,nan,8.0,nan,nan,nan
25728574,0.068068005,0.12092907,nan,-2.494099,0.0,0.0,0.0,-1.0569098,0.0,0.0,-0.13937287,nan,nan,8.0,nan,nan,nan
25933444,0.068068005,0.12092907,nan,-2.494099,0.0,0.0,0.0,-1.0308307,0.0,0.0,0.60433465,nan,nan,8.0,nan,nan,nan
26132977,0.068068005,0.12092907,nan,-2.494099,0.0,0.0,0.0,-0.75105846,0.0,0.0,2.2003586,nan,nan,8.0,nan,nan,nan
26332735,0.068068005,0.12092907,nan,-2.494099,0.0,0.0,0.0,-0.25198734,0.0,0.0,2.0079339,nan,nan,-8.0,nan,nan,nan
26532828,0.068068005,0.12092907,nan,-2.494099,0.0,0.0,0.0,0.022103613,0.0,0.0,0.70012265,nan,nan,-8.0,nan,nan,nan
26732596,0.068068005,0.12092907,nan,-2.494099,0.0,0.0,0.0,0.029424518,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
26932473,nan,nan,nan,-2.494099,0.0,-0.0797996,0.14815368,0.029424518,-0.075687766,-0.047848225,0.0,nan,nan,0.0,nan,nan,nan
27132239,nan,nan,nan,-2.494099,0.0,-0.12968375,0.19647662,0.029424518,-0.103633404,0.020583272,0.0,nan,nan,0.0,nan,nan,nan
27332040,nan,nan,nan,-2.494099,0.0,-0.1072042,0.10935287,0.029424518,0.3217034,-0.45058265,0.0,nan,nan,0.0,nan,nan,nan
27531844,nan,nan,nan,-2.494099,0.0,-0.12786908,0.14973778,0.029424518,-0.54333186,0.74239564,0.0,nan,nan,0.0,nan,nan,nan
27731456,nan,nan,nan,-2.494099,0.0,-0.32810175,0.41489184,0.029424518,-1.3686535,1.8016534,0.0,nan,nan,0.0,nan,nan,nan
27931295,nan,nan,nan,-2.494099,0.0,-0.59184206,0.7677935,0.029424518,-0.94021064,1.2922256,0.0,nan,nan,0.0,nan,nan,nan
28131230,nan,nan,nan,-2.494099,0.0,-0.7007452,0.9149781,0.029424518,-0.06838149,0.09458345,0.0,nan,nan,0.0,nan,nan,nan
28331093,nan,nan,nan,-2.494099,0.0,-0.6100429,0.791691,0.029424518,0.8029287,-1.1008272,0.0,nan,nan,0.0,nan,nan,nan
28530636,nan,nan,nan,-2.494099,0.0,-0.47709206,0.61806506,0.0069866534,0.61812186,-0.8007668,-0.33434483,nan,nan,8.0,nan,nan,nan
28730474,nan,nan,-1.323472,-2.494099,0.0,-0.3531094,0.45744744,-6.2482286e-10,0.61323005,-0.7944296,0.0,nan,nan,0.0,nan,nan,nan
28930524,nan,nan,-1.323472,-2.494099,0.0,-0.23600034,0.30573454,-6.2482286e-10,0.55553776,-0.71968997,0.0,nan,nan,0.0,nan,nan,nan
29130324,nan,nan,-1.323472,-2.494099,0.0,-0.13543162,0.1754494,-6.2482286e-10,0.4553363,-0.5898805,0.0,nan,nan,0.0,nan,nan,nan
29330136,nan,nan,-1.323472,-2.494099,0.0,-0.058690038,0.07603197,-6.2482286e-10,0.3214516,-0.4164352,0.0,nan,nan,0.0,nan,nan,nan
29529908,nan,nan,-1.323472,-2.494099,0.0,-0.011772897,0.015251592,-6.2482286e-10,0.16029103,-0.20765437,0.0,nan,nan,0.0,nan,nan,nan
29729493,-0.027856557,-0.09254773,nan,-2.494099,0.0,0.0,0.0,-0.094119005,0.0,0.0,0.157536,nan,nan,8.0,nan,nan,nan
29929293,-0.027856557,-0.09254773,nan,-2.494099,0.0,0.0,0.0,-0.027108103,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
30129123,-0.027856557,-0.09254773,nan,-2.494099,0.0,0.0,0.0,-0.028662354,0.0,0.0,-0.157696,nan,nan,-8.0,nan,nan,nan
30328908,-0.027856557,-0.09254773,nan,-2.494099,0.0,0.0,0.0,-0.21983086,0.0,0.0,-1.7560079,nan,nan,-8.0,nan,nan,nan
30528829,-0.027856557,-0.09254773,nan,-2.494099,0.0,0.0,0.0,-0.54282707,0.0,0.0,-0.9066714,nan,nan,8.0,nan,nan,nan
30728565,-0.027856557,-0.09254773,nan,-2.494099,0.0,0.0,0.0,-0.6029885,0.0,0.0,-0.06883487,nan,nan,8.0,nan,nan,nan
30928363,-0.027856557,-0.09254773,nan,-2.494099,0.0,0.0,0.0,-0.60328466,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
31133295,-0.027856557,-0.09254773,nan,-2.494099,0.0,0.0,0.0,-0.46687406,0.0,0.0,1.4773519,nan,nan,8.0,nan,nan,nan
31333010,nan,nan,nan,-2.494099,0.0,-0.15238339,0.23890625,-0.100211814,-0.08289975,0.014422178,1.4254947,nan,nan,-8.0,nan,nan,nan
31533098,nan,nan,nan,-2.494099,0.0,-0.26961204,0.3846638,0.024871718,-0.971454,1.2682106,-0.17520943,nan,nan,-8.0,nan,nan,nan
31733326,nan,nan,nan,-2.494099,0.0,-0.472088,0.65258825,-0.013940958,-0.63846326,0.8510411,0.0,nan,nan,0.0,nan,nan,nan
31932408,nan,nan,nan,-2.494099,0.0,-0.53643095,0.738552,-0.013940958,-0.4907573,0.65352714,0.0,nan,nan,0.0,nan,nan,nan
32132269,nan,nan,nan,-2.494099,0.0,-0.7353066,1.0027752,-0.013940958,-1.3671131,1.8142066,0.0,nan,nan,0.0,nan,nan,nan
32332357,nan,nan,nan,-2.494099,0.0,-1.0890507,1.4717052,-0.013940958,-2.0821068,2.758426,0.0,nan,nan,0.0,nan,nan,nan
32532045,nan,nan,nan,-2.494099,0.0,-1.5355759,2.0592139,-0.013940958,-1.9639821,2.5625086,0.0,nan,nan,0.0,nan,nan,nan
32731625,nan,nan,nan,-2.494099,0.0,-1.7995079,2.4098814,-0.013940958,-0.78665245,1.1714268,0.0,nan,nan,0.0,nan,nan,nan
