timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
382531949,nan,nan,nan,-2.6310332,0.0,-0.009583102,-0.012971135,0.0017282312,0.16219008,0.21953115,0.166288,nan,nan,8.0,nan,nan,nan
382730662,nan,nan,nan,-2.6306045,0.0,-0.009240798,-0.0144609725,0.0015349156,0.15063943,0.23573643,0.156712,nan,nan,8.0,nan,nan,nan
382930444,nan,nan,nan,-2.6327496,0.0,-0.0091365855,-0.015783422,0.0015964819,0.1450044,0.25049463,0.159824,nan,nan,8.0,nan,nan,nan
383130223,nan,nan,nan,-2.632218,0.0,-0.010749352,-0.014576981,0.0015545671,0.17163786,0.23275466,0.157712,nan,nan,8.0,nan,nan,nan
383329952,nan,nan,nan,-2.6320543,0.0,-0.007937547,-0.01365288,0.0015907335,0.1377015,0.23685174,0.159536,nan,nan,8.0,nan,nan,nan
383549993,nan,nan,nan,-2.6320038,0.0,-0.007568411,-0.022238322,0.0016331299,0.10526892,0.30931246,0.161648,nan,nan,8.0,nan,nan,nan
383734665,nan,nan,nan,-2.632615,0.0,-0.00715253,-0.025194058,0.0015916908,0.09362381,0.32978034,0.159584,nan,nan,8.0,nan,nan,nan
383934445,nan,nan,nan,-2.6330256,0.0,-0.0077210143,-0.018695764,0.0015529903,0.11682499,0.28288156,0.157632,nan,nan,8.0,nan,nan,nan
384134255,nan,nan,nan,-2.6328325,0.0,-0.0046462445,-0.020907477,-0.0015613564,0.068170466,0.306758,-0.158056,nan,nan,-8.0,nan,nan,nan
384333960,0.68970656,-1.4251478,nan,-2.6328185,0.0,0.0,0.0,-0.12890542,0.0,0.0,-1.436136,nan,nan,-8.0,nan,nan,nan
384533929,0.68970656,-1.4251478,nan,-2.6328185,0.0,0.0,0.0,-0.57601714,0.0,0.0,-3.0358317,nan,nan,-8.0,nan,nan,nan
384733568,0.68970656,-1.4251478,nan,-2.6328185,0.0,0.0,0.0,-1.1708215,0.0,0.0,-2.2949638,nan,nan,8.0,nan,nan,nan
384933273,0.68970656,-1.4251478,nan,-2.6328185,0.0,0.0,0.0,-1.4696133,0.0,0.0,-0.69727594,nan,nan,8.0,nan,nan,nan
385133345,0.68970656,-1.4251478,nan,-2.6328185,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
385332852,0.68970656,-1.4251478,nan,-2.6328185,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
385532956,0.68970656,-1.4251478,nan,-2.6328185,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
385732443,0.68970656,-1.4251478,nan,-2.6328185,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
385932362,0.68970656,-1.4251478,nan,-2.6328185,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
386132276,0.68970656,-1.4251478,nan,-2.6328185,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
