timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
58917768,nan,nan,nan,2.0838647,-1e-45,-0.013903656,-0.013412779,0.0015921697,0.159608,0.14883499,0.159608,8.0,0.0,8.0,nan,nan,nan
58947960,nan,nan,nan,2.0838647,-1e-45,-0.012233083,-0.011713153,0.0036375374,0.14371385,0.15448685,0.241248,-8.0,-8.0,8.0,nan,nan,nan
59138096,0.53260255,0.29812536,nan,2.0838647,-1e-45,-0.013859025,-0.012931449,0.0016315137,0.0756751,0.161568,0.161568,0.0,8.0,8.0,nan,nan,nan
59338499,0.5364755,0.29491934,nan,2.0838647,-1e-45,-0.0143907005,-0.012213164,0.0015802215,0.053582773,0.159008,0.159008,0.0,8.0,8.0,nan,nan,nan
59539036,0.54074866,0.29165092,nan,2.0838647,-1e-45,-0.014765567,-0.011958584,0.0016173265,0.050709933,0.160864,0.160864,0.0,8.0,8.0,nan,nan,nan
59739397,0.5443033,0.28824648,nan,2.0838647,-1e-45,-0.01520382,-0.012267763,0.0016067271,0.06324381,0.160336,0.160336,0.0,8.0,8.0,nan,nan,nan
59939855,0.5481357,0.28437644,nan,2.0838647,-1e-45,-0.015152462,-0.012714289,0.001606246,0.07559928,0.160312,0.160312,0.0,8.0,8.0,nan,nan,nan
60140270,0.55285805,0.27963093,nan,2.0838647,-1e-45,-0.014881742,-0.013562423,0.0015897762,0.0715884,0.15948799,0.15948799,0.0,8.0,8.0,nan,nan,nan
60340867,0.5580484,0.27459434,nan,2.0838647,-1e-45,-0.013945278,-0.014326883,0.001622156,0.0381113,0.161104,0.161104,0.0,8.0,8.0,nan,nan,nan
60521203,0.5618285,0.27014646,nan,2.0838647,-1e-45,-0.013272742,-0.016143294,0.0016032017,0.16016,0.084024936,0.16016,8.0,0.0,8.0,nan,nan,nan
60721616,0.5664609,0.26600128,nan,2.0838647,-1e-45,-0.0136321075,-0.015873974,0.0016054447,0.160272,0.088447735,0.160272,8.0,0.0,8.0,nan,nan,nan
60922048,nan,nan,nan,2.0838647,-1e-45,-0.012626423,-0.016671216,0.0016065667,0.160328,0.12413927,0.160328,8.0,0.0,8.0,nan,nan,nan
61142995,0.57810694,0.25464982,nan,2.0838647,-1e-45,-0.013502759,-0.017409248,0.0016795243,0.03852865,0.163928,0.163928,0.0,8.0,8.0,nan,nan,nan
