timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
29524845,nan,nan,nan,-2.6346402,0.0,-0.28532073,-0.20058462,0.0017719048,0.9425254,0.6626091,0.168376,nan,nan,8.0,nan,nan,nan
29725250,nan,nan,nan,-2.6370535,0.0,-0.27818272,-0.19608793,0.0019261565,0.9332141,0.6578123,0.175552,nan,nan,8.0,nan,nan,nan
29939270,nan,nan,nan,-2.6478565,0.0,-0.2693714,-0.22241132,0.0017894593,0.8913981,0.7359988,0.169208,nan,nan,8.0,nan,nan,nan
30138040,nan,nan,nan,-2.6663787,0.0,-0.2327694,-0.23193312,0.0015958428,0.79411477,0.7912616,0.159792,nan,nan,8.0,nan,nan,nan
30337712,nan,nan,nan,-2.667664,0.0,-0.25859475,-0.19555455,0.0015977608,0.8889243,0.6722225,0.159888,nan,nan,8.0,nan,nan,nan
30537806,nan,nan,nan,-2.6685252,0.0,-0.22439486,-0.19248438,0.0016472233,0.80986315,0.694695,0.162344,nan,nan,8.0,nan,nan,nan
30738002,nan,nan,nan,-2.6697645,0.0,-0.16776691,-0.17041206,0.0017131319,0.67667896,0.68734795,0.16555999,nan,nan,8.0,nan,nan,nan
30937133,nan,nan,nan,-2.6715295,0.0,-0.12353768,-0.1236415,0.001595683,0.5860302,0.58652264,0.159784,nan,nan,8.0,nan,nan,nan
31137269,nan,nan,nan,-2.6723707,0.0,-0.076246224,-0.07907029,0.0016261862,0.46203104,0.4791441,0.161304,nan,nan,8.0,nan,nan,nan
31337024,nan,nan,nan,-2.6740084,0.0,-0.037578423,-0.035934407,0.0016454381,0.3399575,0.32508478,0.162256,nan,nan,8.0,nan,nan,nan
31536578,nan,nan,nan,-2.6751604,0.0,-0.008396542,-0.012993559,0.0015905739,0.1489573,0.23050985,0.159528,nan,nan,8.0,nan,nan,nan
31727752,nan,nan,nan,-2.6756508,0.0,0.016380338,0.005500081,0.0017658486,-0.2748713,-0.09229445,0.168088,nan,nan,8.0,nan,nan,nan
31928100,nan,nan,nan,-2.6764464,0.0,0.03359669,0.027744986,0.0018719466,-0.3367695,-0.27811265,0.173064,nan,nan,8.0,nan,nan,nan
32127483,nan,nan,nan,-2.6777604,0.0,0.041717216,0.04036524,0.0018133969,-0.3571313,-0.34555736,0.170336,nan,nan,8.0,nan,nan,nan
32327366,nan,nan,nan,-2.6788483,0.0,0.038350224,0.040839523,0.001851581,-0.33500716,-0.35675234,0.17212,nan,nan,8.0,nan,nan,nan
32526814,nan,nan,nan,-2.6800768,0.0,0.036574066,0.05360914,0.0017345559,-0.29430088,-0.43137723,0.166592,nan,nan,8.0,nan,nan,nan
