timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
547032868,-0.20109814,-1.1131898,-2.8083148,-1.1652257,-0.0005393001,-0.0007911483,-0.0007911483,0.69920886,-0.07955618,-0.07955618,-0.07955618,-4.0,-4.0,-4.0,nan,nan,nan
547052904,-0.20122872,-1.113657,-2.8084378,-1.1652364,-0.0005296604,0.0008020933,0.0008020933,0.6991979,0.0801046,0.0801046,-0.0801046,4.0,4.0,-4.0,nan,nan,nan
547232849,-0.20300083,-1.1184802,-2.809406,-1.1650957,0.013193922,-0.00072844845,-0.00072844845,0.6991972,-0.055749178,-0.055749178,-0.08014072,0.0,0.0,-4.0,nan,nan,nan
547433027,-0.20656426,-1.1221992,-2.8123658,-1.1651367,-0.008960136,-0.0008070945,-0.0008070945,0.6991814,-0.07132697,-0.07132697,-0.08092516,0.0,0.0,-4.0,nan,nan,nan
547633091,-0.21016768,-1.1231853,-2.8164623,-1.164647,0.01216445,-0.00084456074,-0.00084456074,0.69915485,-0.080073595,-0.080073595,-0.08222602,0.0,0.0,-4.0,nan,nan,nan
547832086,-0.21245685,-1.1262249,-2.8194253,-1.1647695,-0.006433081,-0.0007947702,-0.0007947702,0.69920516,-0.07893908,-0.07893908,-0.079742126,0.0,0.0,-4.0,nan,nan,nan
548032386,-0.21447037,-1.1301906,-2.8228624,-1.164655,-0.002784598,-0.00080592517,-0.00080592517,0.6991941,-0.08029571,-0.08029571,-0.08029571,-4.0,-4.0,-4.0,nan,nan,nan
548231592,-0.21414506,-1.135159,-2.8274086,-1.1649809,-0.011500475,-0.00077623327,-0.00077623327,0.69922376,-0.078802705,-0.078802705,-0.078802705,-4.0,-4.0,-4.0,nan,nan,nan
548431371,-0.2130282,-1.1408159,-2.8315716,-1.1651299,0.0011334517,-0.000798253,-0.000798253,0.69920176,-0.0799126,-0.0799126,-0.0799126,-4.0,-4.0,-4.0,nan,nan,nan
548626102,-0.21284735,-1.1456507,-2.8364453,-1.1649581,-0.001504408,-0.0006288323,-0.0006288323,0.6992154,-0.043928742,-0.043928742,-0.07922368,0.0,0.0,-4.0,nan,nan,nan
548825895,-0.21099465,-1.1516291,-2.8407633,-1.1651529,-0.00218968,-0.0007273424,-0.0007273424,0.69920206,-0.05613172,-0.05613172,-0.07989697,0.0,0.0,-4.0,nan,nan,nan
549025838,-0.21088676,-1.158513,-2.8439345,-1.1650329,0.0070703276,-0.00079579296,-0.00079579296,0.6991954,-0.071822286,-0.071822286,-0.08023126,0.0,0.0,-4.0,nan,nan,nan
549225486,-0.21208334,-1.1637497,-2.8477077,-1.165184,-0.0044993646,-0.00079780596,-0.00079780596,0.6992022,-0.07989022,-0.07989022,-0.07989022,-4.0,-4.0,-4.0,nan,nan,nan
549425369,-0.2100769,-1.1682062,-2.8506198,-1.1652095,-0.007784312,-0.00078745995,-0.00078745995,0.69921255,-0.07937052,-0.07937052,-0.07937052,-4.0,-4.0,-4.0,nan,nan,nan
549625353,-0.20705044,-1.1726712,-2.8541892,-1.1651058,0.003013421,-0.0008233194,-0.0008233194,0.69917667,-0.081157595,-0.081157595,-0.081157595,-4.0,-4.0,-4.0,nan,nan,nan
549824863,-0.20305805,-1.1804035,-2.8626487,-1.1652645,-0.0072455867,-0.00079853897,-0.00079853897,0.69920146,-0.079926915,-0.079926915,-0.079926915,-4.0,-4.0,-4.0,nan,nan,nan
550024691,-0.19756792,-1.1886657,-2.8714375,-1.1653384,0.000529872,-0.0008011731,-0.0008011731,0.69919884,-0.080058634,-0.080058634,-0.080058634,-4.0,-4.0,-4.0,nan,nan,nan
550224444,-0.1909637,-1.1975538,-2.881773,-1.1655784,-0.001084913,-0.0007990646,-0.0007990646,0.6992009,-0.079953216,-0.079953216,-0.079953216,-4.0,-4.0,-4.0,nan,nan,nan
550424363,-0.1828623,-1.2084624,-2.899215,-1.165416,-0.013009821,-0.00020233302,-0.00020233302,0.69979763,-0.040232625,-0.040232625,-0.040232625,-4.0,-4.0,-4.0,nan,nan,nan
550634088,-0.17669399,-1.2188741,-2.901458,-1.1656691,0.0013722104,-0.00063889957,-0.00063889957,0.6992023,-0.04424119,-0.04424119,-0.07988573,0.0,0.0,-4.0,nan,nan,nan
550834040,-0.16984363,-1.227853,-2.9027967,-1.1658945,-0.0051759803,-0.0010410425,-0.0010410425,0.6982644,-0.04329288,-0.04329288,-0.11783246,0.0,0.0,-4.0,nan,nan,nan
551033823,-0.1632504,-1.2381514,-2.9163754,-1.1656932,0.0078243185,-0.0007125216,-0.0007125216,0.69919795,-0.05334258,-0.05334258,-0.08010115,0.0,0.0,-4.0,nan,nan,nan
551233576,-0.15635076,-1.2467571,-2.9226305,-1.1654456,-0.007036972,-0.00069137063,-0.00069137063,0.69920826,-0.051252007,-0.051252007,-0.079584524,0.0,0.0,-4.0,nan,nan,nan
551433205,-0.14758371,-1.2549791,-2.9286392,-1.1656482,-0.009208396,-0.0007070599,-0.0007070599,0.69921714,-0.054517508,-0.054517508,-0.079136394,0.0,0.0,-4.0,nan,nan,nan
551633204,-0.13817465,-1.2649248,-2.9329848,-1.1655622,0.0093447715,-0.0007209105,-0.0007209105,0.6991854,-0.053346157,-0.053346157,-0.08072837,0.0,0.0,-4.0,nan,nan,nan
551833085,-0.13027607,-1.2741706,-2.9352162,-1.1655426,-0.010417431,-0.000742372,-0.000742372,0.69917935,-0.056004643,-0.056004643,-0.0810245,0.0,0.0,-4.0,nan,nan,nan
552033257,-0.12237428,-1.2824132,-2.935361,-1.1652889,0.011183826,-0.0008338732,-0.0008338732,0.69915175,-0.07165325,-0.07165325,-0.0823771,0.0,0.0,-4.0,nan,nan,nan
552232933,-0.11077007,-1.2909607,-2.9363453,-1.1658185,-0.009926286,-0.00082474796,-0.00082474796,0.6991752,-0.08069861,-0.08069861,-0.08122971,0.0,0.0,-4.0,nan,nan,nan
