timestamp,rtl_time_s,rtl_limit_fraction
171597668,0.11108764,0.00012343071
172605939,0.2386219,0.00026513546
173645750,0.29026762,0.0003225196
174658351,0.2912033,0.00032355922
175707292,0.31909382,0.0003545487
176716091,0.35700858,0.00039667622
177734691,0.14382757,0.00015980842
178753596,1.4157305,0.001573034
179773070,2.005082,0.002227869
180796155,2.1369553,0.0023743948
181815351,2.2997613,0.0025552905
182863471,2.813169,0.0031257435
183868490,3.0112388,0.003345821
184886303,3.0683956,0.0034093286
185896065,3.0744874,0.0034160975
186904007,2.9735184,0.0033039094
187922614,2.8369255,0.0031521397
188946674,2.7497485,0.003055276
189955506,2.6170456,0.0029078287
190964490,2.4657962,0.0027397736
191972059,2.6165755,0.0029073062
192980457,2.6493115,0.0029436797
193985512,2.7527428,0.0030586033
195004724,2.9182673,0.0032425192
196013628,2.7975023,0.0031083361
197021883,2.6107311,0.0029008125
198047791,2.688748,0.0029874977
199064725,2.8233724,0.0031370807
200073607,3.0110188,0.0033455766
201087316,3.053888,0.0033932093
202096334,3.0463896,0.0033848775
221309326,0.7605907,0.0008451008
