timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
96040466,96040415,4259850,0.15322891,-0.4405331,-9.653421,25.0,0,0,0,0
96041954,96041906,4259850,0.24899697,-0.47884035,-9.615114,25.0,0,0,0,0
97047263,97047218,4259850,0.2873042,-0.4405331,-9.634268,25.0,0,0,0,0
98041156,98041108,4259850,0.095768064,-0.63206923,-9.825804,25.0,0,0,0,0
99041864,99041812,4259850,0.2873042,5.554548,-12.334928,25.0,0,0,0,0
100042600,100042547,4259850,0.49799395,4.6160207,-21.758505,25.0,0,0,0,0
101044375,101044329,4259850,3.715801,-5.2863975,-1.685518,25.0,0,0,0,0
102042085,102042035,4259850,-11.664551,-0.9768343,-7.967903,25.0,0,0,0,0
103042319,103042273,4259850,3.466804,6.6654577,-4.098873,25.0,0,0,0,0
104043060,104043012,4259850,5.0757074,5.0757074,-5.9759274,25.0,0,0,0,0
105041822,105041777,4259850,6.2249246,5.5737014,-5.592855,25.0,0,0,0,0
106042606,106042548,4259850,6.0716953,5.650316,-5.66947,25.0,0,0,0,0
