timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
75355558,75355513,4259850,0.36391866,1.0726024,-9.710882,24.5,0,0,0,0
75356345,75356291,4259850,0.40222588,1.1109096,-9.653421,24.5,0,0,0,0
76358449,76358398,4259850,0.2873042,1.091756,-9.634268,24.5,0,0,0,0
77356816,77356770,4259850,0.11492168,0.9959879,-9.232041,24.5,0,0,0,0
78357683,78357638,4259850,4.76925,0.11492168,-7.201759,24.5,0,0,0,0
79356115,79356068,4259850,-1.3982137,0.7278373,-7.642292,24.5,0,0,0,0
80356473,80356424,4259850,0.7086837,-4.7500963,-22.390574,24.5,0,0,0,0
81357929,81357883,4259850,2.96881,3.5817258,-18.617311,24.5,0,0,0,0
82358060,82358015,4259850,-7.52737,-4.7309427,-4.7500963,25.0,0,0,0,0
83356330,83356278,4259850,3.9264908,-5.171476,-22.582111,24.5,0,0,0,0
84356656,84356610,4259850,3.122039,7.086837,-4.462792,24.5,0,0,0,0
85358453,85358404,4259850,-2.2409728,0.22984336,-9.212888,24.5,0,0,0,0
86355799,86355736,4259850,-0.5746084,0.7469909,-9.672575,25.0,0,0,0,0
87356072,87356023,4259850,-0.5363012,0.7469909,-9.5385,24.5,0,0,0,0
88357762,88357711,4259850,-0.59376204,0.8619126,-9.653421,25.0,0,0,0,0
89359984,89359939,4259850,-0.61291564,0.80445176,-9.615114,25.0,0,0,0,0
