timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
265408352,265408304,4259850,-0.17238252,0.7661445,-9.615114,25.5,0,0,0,0
265409346,265409298,4259850,-0.15322891,0.7278373,-9.615114,25.5,0,0,0,0
266411518,266411472,4259850,-0.1340753,0.78529817,-9.576807,25.5,0,0,0,0
267409161,267409111,4259850,0.17238252,1.2258313,-9.768343,25.5,0,0,0,0
268410296,268410250,4259850,-0.19153613,0.59376204,-9.710882,25.5,0,0,0,0
269412096,269412048,4259850,-0.1340753,0.78529817,-9.921572,25.5,0,0,0,0
270408594,270408546,4259850,-0.17238252,0.5746084,-9.80665,25.5,0,0,0,0
271410445,271410400,4259850,2.5474305,0.47884035,-3.6774938,25.5,0,0,0,0
272410869,272410825,4259850,-0.038307227,0.82360536,-6.588843,25.5,0,0,0,0
273408409,273408365,4259850,-0.2873042,-1.7429788,-8.887277,25.5,0,0,0,0
274409418,274409373,4259850,9.078813,-1.5897499,-4.232949,25.5,0,0,0,0
275410547,275410502,4259850,-2.1643584,-3.8307228,-9.959879,25.5,0,0,0,0
276411212,276411168,4259850,-2.9879637,2.6048915,-6.0525417,25.5,0,0,0,0
277408910,277408866,4259850,-1.685518,-7.699753,-5.267244,25.5,0,0,0,0
278410502,278410453,4259850,3.5625722,2.9113493,-7.2209125,25.5,0,0,0,0
279411356,279411302,4259850,0.91937345,-0.019153614,-9.481039,25.5,0,0,0,0
280408826,280408774,4259850,-1.8579005,0.9959879,-9.883265,25.5,0,0,0,0
281409714,281409668,4259850,-0.49799395,0.6895301,-9.691729,25.5,0,0,0,0
282410782,282410736,4259850,-0.40222588,0.7086837,-9.615114,25.5,0,0,0,0
