timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
23809601,23809555,4259850,-0.24899697,0.15322891,-9.634268,25.0,0,0,0,0
23810570,23810523,4259850,-0.32561144,0.15322891,-9.691729,25.0,0,0,0,0
24811613,24811567,4259850,-0.32561144,0.15322891,-9.691729,25.0,0,0,0,0
25813468,25813421,4259850,-0.2873042,0.15322891,-9.691729,25.0,0,0,0,0
26809959,26809914,4259850,-0.21068975,0.15322891,-9.730036,25.0,0,0,0,0
27811977,27811930,4259850,-0.2681506,0.15322891,-9.634268,25.0,0,0,0,0
28812041,28811990,4259850,-0.22984336,0.15322891,-9.672575,25.0,0,0,0,0
29813800,29813747,4259850,-0.2873042,0.15322891,-9.634268,25.0,0,0,0,0
30810661,30810613,4259850,-0.22984336,0.15322891,-9.634268,25.0,0,0,0,0
31811460,31811414,4259850,-0.24899697,0.15322891,-9.634268,25.0,0,0,0,0
32813741,32813685,4259850,-0.19153613,0.15322891,-9.691729,25.0,1,0,0,0
33810070,33810025,4259850,-0.24899697,0.15322891,-9.653421,25.0,1,0,0,0
34810984,34810939,4259850,-0.2681506,0.15322891,-9.634268,25.0,1,0,0,0
