timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
1792371808,1792371757,4259850,0.6703765,-0.4405331,-9.691729,35.0,1,0,0,0
1792372799,1792372750,4259850,0.5363012,-0.47884035,-9.710882,35.0,1,0,0,0
1793377161,1793377113,4259850,0.6895301,-0.5746084,-9.634268,35.0,0,0,0,0
1794375601,1794375551,4259850,0.36391866,-0.076614454,-10.036493,35.0,0,0,0,0
1795372648,1795372603,4259850,2.0685902,2.2409728,-9.653421,35.0,0,0,0,0
1796374096,1796374048,4259850,-2.1452048,-5.765238,-13.713987,35.0,0,0,0,0
1797374612,1797374564,4259850,-3.1986535,8.082825,-14.729129,34.5,0,0,0,0
1798372067,1798372020,4259850,6.531382,-6.646304,-15.7825775,34.5,0,0,0,0
1799373426,1799373378,4259850,7.0485296,-0.93852705,-24.056938,34.5,0,0,0,0
1800374835,1800374778,4259850,-2.873042,-5.1140146,-20.819979,34.5,0,0,0,0
1801372295,1801372244,4259850,22.773647,-9.404425,-22.141577,34.5,0,0,0,0
1802374326,1802374279,4259850,-7.2592196,9.902418,-4.6160207,34.5,0,0,0,0
1803373681,1803373627,4259850,9.32781,-0.21068975,-16.587029,34.5,0,0,0,0
1804375074,1804375027,4259850,19.536686,-3.1411927,-27.178978,34.5,0,0,0,0
1805372472,1805372425,4259850,1.9728222,-19.383457,-19.211075,34.5,0,0,0,0
1806373956,1806373910,4259850,-1.5514427,-1.7621324,-8.159439,34.5,0,0,0,0
1807375251,1807375204,4259850,6.244078,-0.34476504,-12.143391,34.5,0,0,0,0
1808372223,1808372170,4259850,0.17238252,11.779472,0.61291564,34.5,0,0,0,0
1809373179,1809373133,4259850,5.2480903,-1.1492168,-8.599973,34.5,0,0,0,0
1810374777,1810374726,4259850,-7.2592196,5.439626,0.91937345,34.5,0,0,0,0
1811372323,1811372276,4259850,6.090849,1.091756,-17.54471,34.5,0,0,0,0
1812372895,1812372847,4259850,9.768343,-13.062764,-13.350069,34.5,0,0,0,0
1813373348,1813373304,4259850,12.794614,-3.3518825,-9.921572,34.0,0,0,0,0
1814375038,1814374987,4259850,4.903325,-14.384364,-15.935806,34.0,0,0,0,0
1815375751,1815375703,4259850,-0.34476504,6.2632318,-4.9799395,34.5,0,0,0,0
1816372877,1816372825,4259850,-3.9839516,-3.1794999,-10.400413,34.0,0,0,0,0
1817374305,1817374246,4259850,-3.8307228,15.322891,-3.2561142,34.0,0,0,0,0
1818375683,1818375638,4259850,-3.083732,-4.4436383,-12.77546,34.0,0,0,0,0
1819373166,1819373120,4259850,14.920665,2.087744,-11.511322,34.0,0,0,0,0
1820373167,1820373120,4259850,-1.4939818,2.087744,-8.446744,34.0,0,0,0,0
1821374741,1821374689,4259850,1.5131354,-1.6089035,-8.944737,34.0,0,0,0,0
1822372214,1822372162,4259850,0.2681506,-0.2873042,-9.653421,34.0,0,0,0,0
1823373344,1823373296,4259850,0.076614454,-0.17238252,-9.691729,34.0,0,0,0,0
1824374212,1824374165,4259850,0.19153613,-0.32561144,-9.653421,34.0,0,0,0,0
