timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
467105222,467105174,4259850,-0.1340753,0.63206923,-9.653421,28.0,1,0,0,0
467106212,467106166,4259850,-0.095768064,0.61291564,-9.710882,28.0,1,0,0,0
468111053,468110999,4259850,-0.038307227,0.63206923,-9.672575,28.0,0,0,0,0
469105892,469105846,4259850,-0.15322891,0.6895301,-9.710882,28.0,0,0,0,0
470106516,470106469,4259850,-0.1340753,0.63206923,-9.653421,28.0,0,0,0,0
471107282,471107230,4259850,-0.15322891,0.6895301,-9.653421,28.0,0,0,0,0
472108526,472108480,4259850,-0.05746084,0.61291564,-9.595961,28.0,0,0,0,0
473106278,473106233,4259850,-0.19153613,0.6512229,-9.653421,28.0,0,0,0,0
474107046,474106999,4259850,-0.11492168,0.61291564,-9.691729,28.0,0,0,0,0
475107795,475107743,4259850,-0.076614454,0.61291564,-9.691729,28.0,0,0,0,0
476105640,476105594,4259850,-0.1340753,0.6895301,-9.672575,27.5,0,0,0,0
477106522,477106476,4259850,-0.17238252,0.6512229,-9.615114,27.5,0,0,0,0
478107330,478107282,4259850,-0.076614454,0.6703765,-9.615114,27.5,0,0,0,0
