timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
598117395,598117342,4259850,-0.30645782,0.24899697,-9.634268,26.0,0,0,0,0
598118395,598118336,4259850,-0.2873042,0.24899697,-9.730036,26.0,0,0,0,0
599121305,599121260,4259850,-0.30645782,0.24899697,-9.615114,26.0,0,0,0,0
600119170,600119125,4259850,-0.2873042,0.2681506,-9.634268,26.0,0,0,0,0
601117566,601117519,4259850,-1.6089035,0.842759,-10.132261,26.0,0,0,0,0
602117960,602117911,4259850,0.076614454,2.2601264,-8.446744,26.0,0,0,0,0
603119379,603119331,4259850,1.5131354,3.9456444,-13.67568,26.0,0,0,0,0
604119715,604119670,4259850,2.6623523,1.9728222,-8.887277,26.0,0,0,0,0
605117141,605117095,4259850,0.47884035,-0.59376204,-9.442732,26.0,0,0,0,0
606119159,606119111,4259850,-3.064578,0.7469909,-2.9113493,26.0,0,0,0,0
607119504,607119453,4259850,0.9576807,2.087744,-2.7006595,26.0,0,0,0,0
608117050,608117001,4259850,-0.4213795,-5.8226986,-4.8267107,26.0,0,0,0,0
609118609,609118563,4259850,6.5505357,1.1300632,-17.00841,26.0,0,0,0,0
610119096,610119039,4259850,-10.5919485,-1.6089035,-2.3942018,26.0,0,0,0,0
611120148,611120104,4259850,57.07777,38.249767,-14.5567465,26.0,0,0,0,0
612117739,612117686,4259850,1.685518,6.588843,-8.6574335,26.0,0,0,0,0
613118734,613118690,4259850,6.244078,5.8801594,-4.5202527,26.0,0,0,0,0
614119216,614119159,4259850,6.1866174,6.3206925,-4.7309427,26.0,0,0,0,0
615116696,615116637,4259850,6.205771,6.3589997,-4.711789,26.0,0,0,0,0
616118147,616118098,4259850,6.1100025,6.3589997,-4.654328,26.0,0,0,0,0
617119670,617119626,4259850,6.2249246,6.339846,-4.6926355,26.0,0,0,0,0
