timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
208620611,208620563,4259850,-0.4405331,0.15322891,-9.653421,25.0,0,0,0,0
208621609,208621559,4259850,-0.40222588,0.15322891,-9.595961,25.0,0,0,0,0
209624362,209624311,4259850,-0.40222588,0.15322891,-9.691729,25.5,0,0,0,0
210622083,210622034,4259850,-0.4405331,0.17238252,-9.691729,25.0,0,0,0,0
211622988,211622942,4259850,-0.4405331,0.15322891,-9.672575,25.0,0,0,0,0
212624706,212624659,4259850,-0.4405331,0.15322891,-9.710882,25.0,0,0,0,0
213621543,213621497,4259850,-0.47884035,0.15322891,-9.634268,25.0,0,0,0,0
214623633,214623587,4259850,-0.4405331,0.15322891,-9.672575,25.0,0,0,0,0
215623972,215623922,4259850,-0.49799395,0.15322891,-9.653421,25.5,0,0,0,0
216625046,216624996,4259850,-0.47884035,0.15322891,-9.672575,25.0,0,0,0,0
217621868,217621815,4259850,-0.40222588,0.15322891,-9.634268,25.0,0,0,0,0
218622839,218622794,4259850,-0.40222588,0.15322891,-9.634268,25.5,0,0,0,0
219624477,219624428,4259850,-0.45968673,0.15322891,-9.672575,25.0,0,0,0,0
