timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
58931137,58931088,4259850,0.36391866,0.9959879,-9.653421,24.0,0,0,0,0
58932132,58932082,4259850,0.30645782,1.091756,-9.615114,24.0,0,0,0,0
59937581,59937537,4259850,0.2681506,1.091756,-9.595961,24.5,0,0,0,0
60932099,60932051,4259850,0.30645782,1.0726024,-9.576807,24.5,0,0,0,0
61933077,61933032,4259850,0.32561144,1.0726024,-9.576807,24.0,0,0,0,0
62933569,62933524,4259850,0.34476504,1.091756,-9.710882,24.5,0,0,0,0
63932145,63932098,4259850,0.36391866,1.0726024,-9.634268,24.5,0,0,0,0
64931832,64931787,4259850,0.2681506,1.0726024,-9.576807,24.5,0,0,0,0
65933284,65933226,4259850,0.30645782,1.091756,-9.672575,24.5,0,0,0,0
66934775,66934724,4259850,0.2873042,1.1492168,-9.557653,24.5,0,0,0,0
67931292,67931246,4259850,0.32561144,1.0342951,-9.672575,24.5,0,0,0,0
68933387,68933341,4259850,0.38307226,1.1109096,-9.615114,24.5,0,0,0,0
69933554,69933510,4259850,0.2681506,1.091756,-9.691729,24.5,0,0,0,0
