timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
582560543,582560492,4259850,-0.2681506,0.2873042,-9.634268,26.0,0,0,0,0
582561540,582561489,4259850,-0.30645782,0.24899697,-9.653421,26.0,0,0,0,0
583563205,583563161,4259850,-0.2873042,0.24899697,-9.595961,26.0,0,0,0,0
584562450,584562399,4259850,-0.2873042,0.24899697,-9.576807,26.0,0,0,0,0
585562870,585562824,4259850,-0.2873042,0.30645782,-9.691729,26.0,0,0,0,0
586564249,586564204,4259850,-0.2873042,0.30645782,-9.634268,26.0,0,0,0,0
587561700,587561655,4259850,-0.38307226,0.22984336,-9.634268,26.0,0,0,0,0
588562689,588562643,4259850,-0.30645782,0.2873042,-9.653421,26.0,0,0,0,0
589563312,589563264,4259850,-0.32561144,0.32561144,-9.749189,26.0,0,0,0,0
590560807,590560760,4259850,-0.30645782,0.32561144,-9.672575,26.0,0,0,0,0
591561834,591561787,4259850,-0.2873042,0.2681506,-9.710882,26.0,0,0,0,0
592563369,592563322,4259850,-0.2681506,0.2681506,-9.691729,26.0,0,0,0,0
593565073,593565026,4259850,-0.30645782,0.2681506,-9.653421,26.0,0,0,0,0
