timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
30631289,30631238,4259850,0.36391866,1.0534488,-9.672575,23.5,0,0,0,0
30632284,30632236,4259850,0.2873042,1.1300632,-9.634268,23.5,0,0,0,0
31635886,31635835,4259850,0.34476504,1.0726024,-9.595961,23.5,0,0,0,0
32634011,32633957,4259850,0.36391866,1.1109096,-9.653421,23.5,0,0,0,0
33631634,33631589,4259850,0.2681506,1.1109096,-9.615114,23.5,0,0,0,0
34632323,34632274,4259850,0.36391866,1.0726024,-9.595961,23.5,0,0,0,0
35633886,35633839,4259850,0.34476504,1.1300632,-9.615114,23.5,0,0,0,0
36631604,36631557,4259850,0.2873042,1.091756,-9.653421,23.5,0,0,0,0
37632062,37632018,4259850,0.30645782,1.0342951,-9.634268,23.5,0,0,0,0
38632747,38632693,4259850,0.36391866,1.0342951,-9.519346,23.5,0,0,0,0
39633855,39633805,4259850,0.2873042,1.0726024,-9.634268,24.0,0,0,0,0
40631510,40631459,4259850,0.30645782,1.1109096,-9.634268,24.0,0,0,0,0
41632159,41632114,4259850,0.36391866,1.0726024,-9.653421,24.0,0,0,0,0
