timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
481059747,481059696,4259850,-0.095768064,0.63206923,-9.672575,27.5,0,0,0,0
481060742,481060688,4259850,-0.076614454,0.6512229,-9.672575,27.5,0,0,0,0
482064578,482064533,4259850,-0.05746084,0.59376204,-9.691729,27.5,0,0,0,0
483063355,483063309,4259850,-0.15322891,0.7086837,-9.691729,27.5,0,0,0,0
484060658,484060613,4259850,-0.78529817,0.5363012,-9.672575,27.5,0,0,0,0
485061954,485061903,4259850,-4.0414124,1.0534488,-9.442732,27.5,0,0,0,0
486062716,486062665,4259850,1.0534488,4.76925,-9.864111,27.5,0,0,0,0
487060567,487060517,4259850,-0.038307227,2.183512,-8.887277,27.5,0,0,0,0
488061425,488061375,4259850,-0.7278373,3.1411927,-6.5122285,27.5,0,0,0,0
489062211,489062167,4259850,2.5474305,3.064578,-14.978126,27.5,0,0,0,0
490060010,490059962,4259850,0.4213795,-1.436521,-14.231135,27.5,0,0,0,0
491060795,491060732,4259850,5.209783,1.2641385,-21.088129,27.5,0,0,0,0
492062016,492061965,4259850,1.7812861,-1.8962077,-12.679692,27.5,0,0,0,0
493062755,493062702,4259850,1.3982137,6.301539,4.7309427,27.5,0,0,0,0
494060542,494060496,4259850,-0.19153613,0.47884035,-9.212888,27.5,0,0,0,0
495062286,495062239,4259850,-0.076614454,1.1683705,-10.036493,27.5,0,0,0,0
496059591,496059546,4259850,4.213795,3.7541082,-14.518439,27.5,0,0,0,0
497063278,497063221,4259850,1.8579005,4.5394063,-13.656527,27.5,0,0,0,0
498060997,498060943,4259850,-0.842759,1.1683705,-11.33894,27.5,0,0,0,0
499062284,499062234,4259850,-0.8810662,0.4405331,-9.557653,27.5,0,0,0,0
500062149,500062104,4259850,-0.842759,0.7086837,-9.576807,27.5,0,0,0,0
