timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
36144590,36144541,4259850,-0.038307227,0.15322891,-9.691729,25.5,0,0,0,0
36145583,36145534,4259850,-0.076614454,0.15322891,-9.691729,25.5,0,0,0,0
37145301,37145255,4259850,-0.05746084,0.15322891,-9.730036,25.0,0,0,0,0
38146960,38146915,4259850,-0.019153614,0.15322891,-9.634268,25.0,0,0,0,0
39144779,39144734,4259850,-0.05746084,0.15322891,-9.691729,25.0,0,0,0,0
40144560,40144508,4259850,-0.019153614,0.15322891,-9.634268,25.0,0,0,0,0
41146172,41146122,4259850,-0.038307227,0.15322891,-9.691729,25.0,0,0,0,0
42146873,42146827,4259850,-0.019153614,0.15322891,-9.672575,25.0,0,0,0,0
43144131,43144083,4259850,-0.076614454,0.15322891,-9.710882,25.0,0,0,0,0
44146083,44146037,4259850,-0.05746084,0.1340753,-9.672575,25.0,0,0,0,0
