timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
211735767,211735718,4259850,-0.11492168,1.5131354,-9.634268,26.5,0,0,0,0
211736763,211736712,4259850,-0.17238252,1.5131354,-9.576807,26.5,0,0,0,0
212740718,212740673,4259850,-0.17238252,1.5705963,-9.576807,27.0,0,0,0,0
213737699,213737652,4259850,-0.19153613,1.532289,-9.634268,27.0,0,0,0,0
214735718,214735670,4259850,-0.038307227,1.4556746,-9.481039,27.0,0,0,0,0
215736712,215736668,4259850,-0.1340753,-1.3599066,-9.576807,27.0,0,0,0,0
216737117,216737063,4259850,0.7469909,1.8962077,-7.2783732,27.0,0,0,0,0
217738963,217738914,4259850,0.63206923,2.719813,-10.055647,27.0,0,0,0,0
218735941,218735891,4259850,-0.2873042,-1.0151415,-10.189722,27.0,0,0,0,0
219736938,219736893,4259850,0.095768064,1.6089035,-17.085024,27.0,0,0,0,0
220738859,220738813,4259850,0.40222588,-2.9879637,-6.339846,27.0,0,0,0,0
221735771,221735720,4259850,-0.22984336,-5.6886234,-9.251195,27.0,0,0,0,0
222736103,222736057,4259850,0.91937345,8.6574335,-9.615114,27.0,0,0,0,0
223737457,223737407,4259850,-0.51714754,-0.5363012,-9.32781,27.0,0,0,0,0
224738301,224738256,4259850,-2.183512,-4.3287168,-4.309563,27.0,0,0,0,0
225736222,225736178,4259850,-5.45878,-0.842759,0.61291564,27.0,0,0,0,0
226737171,226737121,4259850,-0.6512229,0.9576807,-10.5919485,27.0,0,0,0,0
227738080,227738030,4259850,14.671668,3.620033,-16.203957,27.0,0,0,0,0
228736278,228736233,4259850,5.1906295,-2.6240451,-14.346057,27.0,0,0,0,0
229737014,229736964,4259850,-16.4338,6.435614,6.588843,27.0,0,0,0,0
230737481,230737433,4259850,5.7843914,-2.7964275,-20.87744,27.0,0,0,0,0
231739531,231739485,4259850,-5.1140146,2.336741,-5.8226986,27.0,0,0,0,0
232736324,232736277,4259850,13.311762,1.6089035,-18.08101,27.0,0,0,0,0
233737227,233737183,4259850,-4.8841715,0.40222588,-5.45878,27.0,0,0,0,0
234737813,234737768,4259850,-6.5696893,2.681506,-8.1402855,27.0,0,0,0,0
235735511,235735457,4259850,-5.8801594,4.3861775,-6.6846113,27.0,0,0,0,0
236736324,236736277,4259850,-5.803545,3.8115692,-6.531382,27.0,0,0,0,0
237738647,237738601,4259850,-5.841852,3.7732618,-6.5122285,27.0,0,0,0,0
238738532,238738486,4259850,-5.803545,3.8307228,-6.5505357,27.0,0,0,0,0
239736452,239736398,4259850,-5.8226986,3.8498764,-6.5122285,27.0,0,0,0,0
240737350,240737298,4259850,-5.8226986,3.8115692,-6.5696893,27.0,0,0,0,0
