timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
202221510,202212081,21,4,1,0,0,0,3,0,0,0,0,0,0,0
203232100,203220228,21,4,1,0,0,0,3,0,0,0,0,0,0,0
204240104,204228158,21,4,1,0,0,0,3,0,0,0,0,0,0,0
205248222,205236037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
206256160,206244037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
207260785,207252037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
208272154,208260037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
209280252,209268049,21,4,1,0,0,0,3,0,0,0,0,0,0,0
210288116,210276037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
211296116,211284037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
212300865,212292072,21,4,1,0,0,0,3,0,0,0,0,0,0,0
213312306,213300037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
214320103,214308037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
215328103,215316050,21,4,1,0,0,0,3,0,0,0,0,0,0,0
216336156,216324134,21,4,1,0,0,0,3,0,0,0,0,0,0,0
217340730,217332040,21,4,1,0,0,0,3,0,0,0,0,0,0,0
218352103,218340037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
219360103,219348037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
220368106,220356439,21,4,1,0,0,0,3,0,0,0,0,0,0,0
221376106,221364037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
222384372,222372037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
223389571,223380037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
224400101,224388274,21,4,1,0,0,0,3,0,0,0,0,0,0,0
225408117,225396154,21,4,1,0,0,0,3,0,0,0,0,0,0,0
226416187,226404037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
227424114,227412037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
228432111,228420207,21,4,1,0,0,0,3,0,0,0,0,0,0,0
229440114,229428037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
230448149,230436198,21,4,1,0,0,0,3,0,0,0,0,0,0,0
231456106,231443990,21,4,1,0,0,0,3,0,0,0,0,0,0,0
232464742,232452196,21,4,1,0,0,0,3,0,0,0,0,0,0,0
233472104,233460037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
234480114,234468037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
235488108,235476043,21,4,1,0,0,0,3,0,0,0,0,0,0,0
236496107,236484417,21,4,1,0,0,0,3,0,0,0,0,0,0,0
237504356,237492037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
238513402,238500037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
239520104,239508043,21,4,1,0,0,0,3,0,0,0,0,0,0,0
240528114,240516137,21,4,1,0,0,0,3,0,0,0,0,0,0,0
241536313,241524681,21,4,1,0,0,0,3,0,0,0,0,0,0,0
242544101,242532037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
243553066,243540040,21,4,1,0,0,0,3,0,0,0,0,0,0,0
244560145,244548037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
245568254,245556037,21,4,1,0,0,0,3,0,0,0,0,0,0,0
246576114,246564278,21,4,1,0,0,0,3,0,0,0,0,0,0,0
247376290,247368037,22,1,1,0,0,0,3,0,0,0,0,0,0,0
248384106,248376037,22,1,1,0,0,0,3,0,0,0,0,0,0,0
249384121,249372037,22,1,1,0,0,0,3,0,0,0,0,0,0,0
250392126,250380130,22,1,1,0,0,0,3,0,0,0,0,0,0,0
