timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
382008357,382000041,31,4,1,0,0,0,3,0,0,0,0,0,0,0
383016118,383008077,31,4,1,0,0,0,3,0,0,0,0,0,0,0
384016248,384004561,31,4,1,0,0,0,3,0,0,0,0,0,0,0
385024109,385012037,31,4,1,0,0,0,3,0,0,0,0,0,0,0
386032895,386020235,31,4,1,0,0,0,3,0,0,0,0,0,0,0
387040106,387028037,31,4,1,0,0,0,3,0,0,0,0,0,0,0
388048126,388036037,31,4,1,0,0,0,3,0,0,0,0,0,0,0
389056108,389044767,31,4,1,0,0,0,3,0,0,0,0,0,0,0
390064106,390053630,31,4,1,0,0,0,3,0,0,0,0,0,0,0
391072362,391060037,31,4,1,0,0,0,3,0,0,0,0,0,0,0
392082108,392068037,31,4,1,0,0,0,3,0,0,0,0,0,0,0
393086498,393076043,31,4,1,0,0,0,3,0,0,0,0,0,0,0
394096105,394085092,31,4,1,0,0,0,3,0,0,0,0,0,0,0
395104533,395093068,31,4,1,0,0,0,3,0,0,0,0,0,0,0
396116290,396100037,31,4,1,0,0,0,3,0,0,0,0,0,0,0
397124058,397108037,31,4,1,0,0,0,3,0,0,0,0,0,0,0
398128159,398116080,31,4,1,0,0,0,3,0,0,0,0,0,0,0
399136346,399124038,31,4,1,0,0,0,3,0,0,0,0,0,0,0
400144109,400132858,31,4,1,0,0,0,3,0,0,0,0,0,0,0
401152116,401140037,31,4,1,0,0,0,3,0,0,0,0,0,0,0
402160159,402148037,31,4,1,0,0,0,3,0,0,0,0,0,0,0
403168485,403156037,31,4,1,0,0,0,3,0,0,0,0,0,0,0
404173705,404164037,31,4,1,0,0,0,3,0,0,0,0,0,0,0
405184106,405172522,31,4,1,0,0,0,3,0,0,0,0,0,0,0
406192106,406180198,31,4,1,0,0,0,3,0,0,0,0,0,0,0
406865846,406856037,32,4,1,0,0,0,1,0,0,0,0,0,0,0
407876105,407864128,32,4,1,0,0,0,1,0,0,0,0,0,0,0
408884827,408873072,32,4,1,0,0,0,1,0,0,0,0,0,0,0
409893157,409880043,32,4,1,0,0,0,1,0,0,0,0,0,0,0
