timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
1232879150,1232867423,31,1,1,3,0,0,3,0,0,0,0,0,0,0
1233887323,1233875091,31,1,1,3,0,0,3,0,0,0,0,0,0,0
1234897417,1234883088,31,1,1,3,0,0,3,0,0,0,0,0,0,0
1235207168,1235199088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1236215166,1236204719,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1237223368,1237215088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1238232326,1238223088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1239239161,1239231091,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1240239258,1240231123,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1241247204,1241239088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1242252999,1242247088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1243256047,1243247088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1244263169,1244255214,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1245264363,1245251088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1246271155,1246259155,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1247279328,1247267088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1248287159,1248275764,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1249295856,1249284632,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1250303301,1250291088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1251311154,1251299088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1252315668,1252310097,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1253327388,1253315088,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1254335168,1254323255,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1255343214,1255331436,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1256351321,1256339093,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1257359216,1257349518,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1258368201,1258355178,32,4,1,3,0,0,3,0,0,0,0,0,0,0
1259376988,1259363167,32,4,1,3,0,0,3,0,0,0,0,0,0,0
