timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
629549227,629536090,38,1,1,0,0,0,3,0,0,0,0,0,0,0
630553359,630544040,38,1,1,0,0,0,3,0,0,0,0,0,0,0
631564100,631552093,38,1,1,0,0,0,3,0,0,0,0,0,0,0
632572347,632561064,38,1,1,0,0,0,3,0,0,0,0,0,0,0
633580480,633568037,38,1,1,0,0,0,3,0,0,0,0,0,0,0
634588706,634576037,38,1,1,0,0,0,3,0,0,0,0,0,0,0
635592708,635584264,38,1,1,0,0,0,3,0,0,0,0,0,0,0
636596263,636584054,38,1,1,0,0,0,3,0,0,0,0,0,0,0
637600605,637595187,38,1,1,0,0,0,3,0,0,0,0,0,0,0
638608115,638600037,38,1,1,0,0,0,3,0,0,0,0,0,0,0
639616330,639608037,38,1,1,0,0,0,3,0,0,0,0,0,0,0
640624150,640616037,38,1,1,0,0,0,3,0,0,0,0,0,0,0
641624332,641616037,38,1,1,0,0,0,3,0,0,0,0,0,0,0
642632116,642624075,38,1,1,0,0,0,3,0,0,0,0,0,0,0
643632237,643625007,38,1,1,0,0,0,3,0,0,0,0,0,0,0
644640105,644632038,38,1,1,0,0,0,3,0,0,0,0,0,0,0
645640176,645628037,38,1,1,0,0,0,3,0,0,0,0,0,0,0
646648104,646636037,38,1,1,0,0,0,3,0,0,0,0,0,0,0
647656107,647644037,38,1,1,0,0,0,3,0,0,0,0,0,0,0
648664145,648652037,38,1,1,0,0,0,3,0,0,0,0,0,0,0
649544105,649536058,39,4,1,0,0,0,3,0,0,0,0,0,0,0
650544118,650532784,39,4,1,0,0,0,3,0,0,0,0,0,0,0
651552114,651541149,39,4,1,0,0,0,3,0,0,0,0,0,0,0
652081052,652072210,40,4,3,0,0,0,3,0,0,0,0,0,0,0
