timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
652244151,652236037,41,4,1,0,0,0,3,0,0,0,0,0,0,0
653245251,653236040,41,4,1,0,0,0,3,0,0,0,0,0,0,0
654252108,654244037,41,4,1,0,0,0,3,0,0,0,0,0,0,0
655252599,655240087,41,4,1,0,0,0,3,0,0,0,0,0,0,0
656261700,656248037,41,4,1,0,0,0,3,0,0,0,0,0,0,0
657264538,657256041,41,4,1,0,0,0,3,0,0,0,0,0,0,0
658276117,658264037,41,4,1,0,0,0,3,0,0,0,0,0,0,0
659284102,659273370,41,4,1,0,0,0,3,0,0,0,0,0,0,0
660293640,660280037,41,4,1,0,0,0,3,0,0,0,0,0,0,0
661302509,661288042,41,4,1,0,0,0,3,0,0,0,0,0,0,0
662308107,662296037,41,4,1,0,0,0,3,0,0,0,0,0,0,0
663318551,663304222,41,4,1,0,0,0,3,0,0,0,0,0,0,0
664324327,664316991,41,4,1,0,0,0,3,0,0,0,0,0,0,0
665336162,665320037,41,4,1,0,0,0,3,0,0,0,0,0,0,0
666340104,666328037,41,4,1,0,0,0,3,0,0,0,0,0,0,0
667344727,667336037,41,4,1,0,0,0,3,0,0,0,0,0,0,0
668347041,668336117,41,4,1,0,0,0,3,0,0,0,0,0,0,0
669356904,669344037,41,4,1,0,0,0,3,0,0,0,0,0,0,0
670361170,670355472,41,4,1,0,0,0,3,0,0,0,0,0,0,0
671368122,671360093,41,4,1,0,0,0,3,0,0,0,0,0,0,0
672368392,672360037,41,4,1,0,0,0,3,0,0,0,0,0,0,0
673376121,673367302,41,4,1,0,0,0,3,0,0,0,0,0,0,0
674384163,674376037,41,4,1,0,0,0,3,0,0,0,0,0,0,0
675392277,675384037,41,4,1,0,0,0,3,0,0,0,0,0,0,0
676392312,676385510,41,4,1,0,0,0,3,0,0,0,0,0,0,0
677400105,677392069,41,4,1,0,0,0,3,0,0,0,0,0,0,0
678400190,678388041,41,4,1,0,0,0,3,0,0,0,0,0,0,0
679408119,679396043,41,4,1,0,0,0,3,0,0,0,0,0,0,0
680416107,680404389,41,4,1,0,0,0,3,0,0,0,0,0,0,0
681424324,681412037,41,4,1,0,0,0,3,0,0,0,0,0,0,0
682433592,682420037,41,4,1,0,0,0,3,0,0,0,0,0,0,0
683440111,683428042,41,4,1,0,0,0,3,0,0,0,0,0,0,0
