timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
830907170,830895558,18,4,1,3,0,0,3,0,0,0,0,0,0,0
831915342,831903162,18,4,1,3,0,0,3,0,0,0,0,0,0,0
832924255,832911178,18,4,1,3,0,0,3,0,0,0,0,0,0,0
833931167,833919382,18,4,1,3,0,0,3,0,0,0,0,0,0,0
834939428,834927186,18,4,1,3,0,0,3,0,0,0,0,0,0,0
835947167,835936013,18,4,1,3,0,0,3,0,0,0,0,0,0,0
836955266,836943639,18,4,1,3,0,0,3,0,0,0,0,0,0,0
837963157,837951177,18,4,1,3,0,0,3,0,0,0,0,0,0,0
838967516,838959248,18,4,1,3,0,0,3,0,0,0,0,0,0,0
839975911,839967200,18,4,1,3,0,0,3,0,0,0,0,0,0,0
840987196,840975176,18,4,1,3,0,0,3,0,0,0,0,0,0,0
841995177,841983993,18,4,1,3,0,0,3,0,0,0,0,0,0,0
843003157,842991215,18,4,1,3,0,0,3,0,0,0,0,0,0,0
844011203,843999252,18,4,1,3,0,0,3,0,0,0,0,0,0,0
845019509,845011093,18,4,1,3,0,0,3,0,0,0,0,0,0,0
846027151,846019269,18,4,1,3,0,0,3,0,0,0,0,0,0,0
847028384,847015088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
848035156,848023231,18,4,1,3,0,0,3,0,0,0,0,0,0,0
849043407,849031094,18,4,1,3,0,0,3,0,0,0,0,0,0,0
850047561,850039088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
851047627,851039088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
852047650,852039091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
853056435,853047115,18,4,1,3,0,0,3,0,0,0,0,0,0,0
854063161,854055504,18,4,1,3,0,0,3,0,0,0,0,0,0,0
855064170,855055222,18,4,1,3,0,0,3,0,0,0,0,0,0,0
856071204,856063088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
857071759,857059209,18,4,1,3,0,0,3,0,0,0,0,0,0,0
858076488,858067091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
859084480,859076076,18,4,1,3,0,0,3,0,0,0,0,0,0,0
860095157,860083851,18,4,1,3,0,0,3,0,0,0,0,0,0,0
861103538,861091097,18,4,1,3,0,0,3,0,0,0,0,0,0,0
862111165,862099088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
863119168,863107253,18,4,1,3,0,0,3,0,0,0,0,0,0,0
864127622,864115088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
865132832,865123094,18,4,1,3,0,0,3,0,0,0,0,0,0,0
866143154,866131205,18,4,1,3,0,0,3,0,0,0,0,0,0,0
867151360,867139091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
868159151,868147088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
869167157,869155239,18,4,1,3,0,0,3,0,0,0,0,0,0,0
870176248,870163091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
871179497,871171091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
872191160,872179166,18,4,1,3,0,0,3,0,0,0,0,0,0,0
873199303,873187088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
874207167,874195088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
875216047,875203237,18,4,1,3,0,0,3,0,0,0,0,0,0,0
876224557,876211103,18,4,1,3,0,0,3,0,0,0,0,0,0,0
877231157,877219131,18,4,1,3,0,0,3,0,0,0,0,0,0,0
878239195,878227234,18,4,1,3,0,0,3,0,0,0,0,0,0,0
879247221,879235556,18,4,1,3,0,0,3,0,0,0,0,0,0,0
880255175,880243089,18,4,1,3,0,0,3,0,0,0,0,0,0,0
881263249,881251107,18,4,1,3,0,0,3,0,0,0,0,0,0,0
882272940,882259088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
883277673,883267091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
884287157,884276254,18,4,1,3,0,0,3,0,0,0,0,0,0,0
885295154,885283500,18,4,1,3,0,0,3,0,0,0,0,0,0,0
886303158,886292733,18,4,1,3,0,0,3,0,0,0,0,0,0,0
887311370,887299098,18,4,1,3,0,0,3,0,0,0,0,0,0,0
888315505,888307091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
889324265,889315190,18,4,1,3,0,0,3,0,0,0,0,0,0,0
890335323,890323088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
891343151,891331134,18,4,1,3,0,0,3,0,0,0,0,0,0,0
892351201,892339320,18,4,1,3,0,0,3,0,0,0,0,0,0,0
893359266,893347088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
894367167,894355088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
895375157,895363166,18,4,1,3,0,0,3,0,0,0,0,0,0,0
896379566,896371091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
897391158,897379284,18,4,1,3,0,0,3,0,0,0,0,0,0,0
898399363,898387098,18,4,1,3,0,0,3,0,0,0,0,0,0,0
899407154,899395088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
900415813,900403189,18,4,1,3,0,0,3,0,0,0,0,0,0,0
901424741,901411091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
902428292,902419090,18,4,1,3,0,0,3,0,0,0,0,0,0,0
903439204,903427369,18,4,1,3,0,0,3,0,0,0,0,0,0,0
904447157,904436152,18,4,1,3,0,0,3,0,0,0,0,0,0,0
905455156,905443088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
906463359,906451091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
907472384,907459088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
908476102,908467150,18,4,1,3,0,0,3,0,0,0,0,0,0,0
909487287,909475088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
910495167,910484706,18,4,1,3,0,0,3,0,0,0,0,0,0,0
911503156,911491298,18,4,1,3,0,0,3,0,0,0,0,0,0,0
912511154,912499099,18,4,1,3,0,0,3,0,0,0,0,0,0,0
913519164,913507329,18,4,1,3,0,0,3,0,0,0,0,0,0,0
914527633,914515092,18,4,1,3,0,0,3,0,0,0,0,0,0,0
915532593,915523088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
916543205,916531123,18,4,1,3,0,0,3,0,0,0,0,0,0,0
917551212,917539091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
918559154,918547088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
919567157,919555088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
920576365,920563088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
921583151,921571242,18,4,1,3,0,0,3,0,0,0,0,0,0,0
922591423,922579088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
923599154,923587088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
924607197,924595979,18,4,1,3,0,0,3,0,0,0,0,0,0,0
925615231,925603088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
926623586,926611091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
927632849,927619088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
928636716,928627091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
929647157,929635462,18,4,1,3,0,0,3,0,0,0,0,0,0,0
930655260,930644093,18,4,1,3,0,0,3,0,0,0,0,0,0,0
931663154,931651096,18,4,1,3,0,0,3,0,0,0,0,0,0,0
932671610,932659088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
933679437,933667088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
934685028,934675280,18,4,1,3,0,0,3,0,0,0,0,0,0,0
935695402,935683800,18,4,1,3,0,0,3,0,0,0,0,0,0,0
936703154,936691162,18,4,1,3,0,0,3,0,0,0,0,0,0,0
937711203,937699330,18,4,1,3,0,0,3,0,0,0,0,0,0,0
938719156,938707088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
939727163,939715088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
940731730,940723088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
941739467,941731091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
942744281,942731094,18,4,1,3,0,0,3,0,0,0,0,0,0,0
943751164,943739147,18,4,1,3,0,0,3,0,0,0,0,0,0,0
944759256,944747097,18,4,1,3,0,0,3,0,0,0,0,0,0,0
945767156,945755808,18,4,1,3,0,0,3,0,0,0,0,0,0,0
946775156,946764202,18,4,1,3,0,0,3,0,0,0,0,0,0,0
947783153,947771091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
948791156,948779209,18,4,1,3,0,0,3,0,0,0,0,0,0,0
949795681,949787088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
950807156,950795088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
951815157,951803088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
952823154,952811091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
953831157,953819509,18,4,1,3,0,0,3,0,0,0,0,0,0,0
954839245,954827088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
955847975,955835088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
956855167,956843088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
957859505,957851091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
958871157,958859168,18,4,1,3,0,0,3,0,0,0,0,0,0,0
959879218,959868041,18,4,1,3,0,0,3,0,0,0,0,0,0,0
960887976,960875091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
961898771,961883088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
962903834,962891092,18,4,1,3,0,0,3,0,0,0,0,0,0,0
963911200,963899110,18,4,1,3,0,0,3,0,0,0,0,0,0,0
964919860,964907088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
965927157,965915558,18,4,1,3,0,0,3,0,0,0,0,0,0,0
966935360,966923849,18,4,1,3,0,0,3,0,0,0,0,0,0,0
967943154,967931091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
968951201,968939089,18,4,1,3,0,0,3,0,0,0,0,0,0,0
969955585,969947088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
970958110,970947091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
971963166,971955302,18,4,1,3,0,0,3,0,0,0,0,0,0,0
972971178,972963088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
973971180,973963088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
974979172,974971091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
975987165,975976984,18,4,1,3,0,0,3,0,0,0,0,0,0,0
976999788,976987088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
978003229,977995149,18,4,1,3,0,0,3,0,0,0,0,0,0,0
979003622,978998032,18,4,1,3,0,0,3,0,0,0,0,0,0,0
980013073,980003088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
981016496,981011091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
982019155,982009325,18,4,1,3,0,0,3,0,0,0,0,0,0,0
983024135,983015088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
984036730,984023088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
985043154,985031287,18,4,1,3,0,0,3,0,0,0,0,0,0,0
986051302,986039088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
987057725,987047101,18,4,1,3,0,0,3,0,0,0,0,0,0,0
988067158,988055088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
989076352,989063091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
990083152,990071125,18,4,1,3,0,0,3,0,0,0,0,0,0,0
991091221,991079088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
992099159,992087296,18,4,1,3,0,0,3,0,0,0,0,0,0,0
993107330,993095780,18,4,1,3,0,0,3,0,0,0,0,0,0,0
994115156,994103141,18,4,1,3,0,0,3,0,0,0,0,0,0,0
995123191,995111103,18,4,1,3,0,0,3,0,0,0,0,0,0,0
996127640,996119088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
997136142,997127152,18,4,1,3,0,0,3,0,0,0,0,0,0,0
998147226,998135088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
999155168,999143088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1000163359,1000152556,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1001171156,1001159131,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1002178746,1002167088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1003187284,1003175088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1004195161,1004183171,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1005203230,1005191094,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1006211159,1006199088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1007219365,1007207098,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1008227158,1008215088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1009235565,1009223088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1010244343,1010231091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1011248105,1011239171,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1012260004,1012247088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1013267158,1013255391,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1014277509,1014264248,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1015284300,1015271131,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1016291622,1016279088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1017300357,1017287132,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1018307155,1018295133,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1019315213,1019303088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1020323155,1020311311,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1021331313,1021319088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1022339155,1022327088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1023347731,1023335088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1024356278,1024343088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1025363196,1025351106,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1026367658,1026359088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1027379163,1027367267,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1028387286,1028375669,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1029395168,1029383088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1030403156,1030391091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1031411246,1031399088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1032416368,1032407088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1033424653,1033415088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1034435155,1034423515,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1035443271,1035431728,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1036443427,1036431088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1037451244,1037439088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1038459475,1038447150,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1039467283,1039455088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1040475914,1040463110,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1041485762,1041471088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1042488438,1042479255,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1043500801,1043488166,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1044507315,1044498635,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1045515458,1045503850,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1046526969,1046511088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1047531276,1047519140,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1048535472,1048527088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1049544035,1049535294,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1050555484,1050543091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1051563236,1051551105,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1052571472,1052559221,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1053579244,1053567445,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1054586121,1054575191,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1055596437,1055583088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1056603240,1056591088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1057611494,1057599088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1058619235,1058607088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1059630548,1059615961,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1060635348,1060623088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1061643771,1061631242,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1062656821,1062639088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1063670476,1063655808,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1064675169,1064669139,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1065683199,1065672810,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1066683277,1066671319,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1067691230,1067679148,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1068699235,1068690033,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1069707923,1069697781,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1070716295,1070703088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1071723493,1071711088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1072731235,1072719091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1073739276,1073727383,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1074747559,1074735088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1075756028,1075743336,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1076764701,1076751091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1077771239,1077759105,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1078779510,1078767088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1079787275,1079775339,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1080795381,1080784622,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1081807466,1081791088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1082810844,1082799371,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1083815689,1083807088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1084824449,1084815132,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1085827046,1085815128,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1086831770,1086823088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1087839532,1087831088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1088847208,1088839184,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1089856907,1089847088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1090863161,1090855088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1091871215,1091863088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1092879164,1092871088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1093879173,1093871302,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1094891900,1094876646,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1095896587,1095887194,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1096903718,1096895381,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1097911174,1097903176,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1098911484,1098899658,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1099919449,1099911088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1100927371,1100919088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1101935393,1101927091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1102936494,1102923088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1103943153,1103931088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1104951411,1104939088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1105959156,1105947088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1106967206,1106955975,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1107975236,1107963088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1108983156,1108971323,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1109988232,1109979091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1110996440,1110987142,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1112007176,1111995137,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1113015159,1113003438,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1114023167,1114012542,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1115031252,1115019088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1116039167,1116027088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1117043846,1117035088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1118052596,1118043091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1119063154,1119051147,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1120071180,1120059088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1121079157,1121067090,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1122088755,1122075092,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1123096098,1123083088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1124103197,1124091088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1125107798,1125099088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1126119167,1126107088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1127127368,1127115729,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1128135169,1128123088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1129143623,1129131091,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1130151327,1130143127,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1131159161,1131151088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1132167362,1132159088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1133175170,1133163556,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1134183157,1134171977,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1135191160,1135183088,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1136199157,1136191092,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1137199157,1137187748,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1138207290,1138195171,18,4,1,3,0,0,3,0,0,0,0,0,0,0
1139007720,1138996336,19,6,1,3,0,0,3,0,0,0,0,0,0,0
1140015239,1140007088,19,6,1,3,0,0,3,0,0,0,0,0,0,0
1140031257,1140023088,20,4,1,3,0,0,3,0,0,0,0,0,0,0
1140103208,1140095088,21,1,1,3,0,0,3,0,0,0,0,0,0,0
1141104564,1141095088,21,1,1,3,0,0,3,0,0,0,0,0,0,0
1142112619,1142103103,21,1,1,3,0,0,3,0,0,0,0,0,0,0
1142172438,1142167291,22,1,1,1,0,0,3,0,0,0,0,0,0,0
1143175768,1143163088,22,1,1,1,0,0,3,0,0,0,0,0,0,0
1144183195,1144171088,22,1,1,1,0,0,3,0,0,0,0,0,0,0
1145187786,1145179088,22,1,1,1,0,0,3,0,0,0,0,0,0,0
1146199154,1146187531,22,1,1,1,0,0,3,0,0,0,0,0,0,0
1147199419,1147187097,22,1,1,1,0,0,3,0,0,0,0,0,0,0
1148203205,1148195149,22,1,1,1,0,0,3,0,0,0,0,0,0,0
1149203661,1149195088,22,1,1,1,0,0,3,0,0,0,0,0,0,0
1150212716,1150203088,22,1,1,1,0,0,3,0,0,0,0,0,0,0
1151219190,1151211098,22,1,1,1,0,0,3,0,0,0,0,0,0,0
1152227427,1152219113,22,1,1,1,0,0,3,0,0,0,0,0,0,0
1153227785,1153219103,22,1,1,1,0,0,3,0,0,0,0,0,0,0
1154232719,1154227088,22,1,1,1,0,0,3,0,0,0,0,0,0,0
1155235888,1155223088,22,1,1,1,0,0,3,0,0,0,0,0,0,0
1156243155,1156231135,22,1,1,1,0,0,3,0,0,0,0,0,0,0
1157251260,1157239094,22,1,1,1,0,0,3,0,0,0,0,0,0,0
