timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
1507731225,1507723231,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1508739167,1508728054,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1509747206,1509736102,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1510755348,1510747088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1511755382,1511744365,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1512763265,1512751166,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1513771535,1513759434,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1514779618,1514767175,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1515784533,1515775172,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1516795159,1516783381,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1517803157,1517791324,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1518811156,1518799180,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1519819154,1519807168,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1520819162,1520807135,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1521827156,1521815163,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1522836192,1522823092,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1523839637,1523831088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1524851153,1524839199,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1525859486,1525847112,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1526867510,1526855088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1527875828,1527863318,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1528884627,1528871088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1529887849,1529879088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1530896494,1530887088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1531911759,1531895965,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1532923157,1532911385,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1533924327,1533911088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1534928256,1534919091,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1535936358,1535927088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1536947170,1536935145,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1537955208,1537944329,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1538963246,1538951088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1539971319,1539960412,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1540975967,1540967148,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1541987351,1541975142,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1542995157,1542983981,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1544003154,1543991461,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1545011362,1544999094,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1546015597,1546007088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1547024502,1547015278,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1548032022,1548023088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1549040138,1549031088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1550051165,1550039088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1551059154,1551047088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1552063460,1552055088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1553072548,1553063091,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1554083169,1554071088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1555087529,1555079088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1556099155,1556087088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1557108894,1557095107,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1558111467,1558103088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1559119542,1559111126,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1560131299,1560119133,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1561141967,1561128391,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1562147160,1562135088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1563155747,1563143216,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1564159636,1564151091,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1565167728,1565159088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1566179155,1566167225,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1567187384,1567175782,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1568195158,1568183088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1569203838,1569191311,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1570212824,1570199088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1571216554,1571207088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1572227171,1572215328,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1573235169,1573224254,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1574239496,1574231091,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1575252273,1575239088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1576256165,1576247088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1577268844,1577255090,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1578276908,1578263460,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1579283179,1579272034,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1580290305,1580279088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1581299240,1581289349,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1582309403,1582295088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1583314130,1583306046,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1584323158,1584311907,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1585331196,1585319304,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1586335468,1586328537,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1587348569,1587335091,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1588355199,1588343089,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1589359795,1589351088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1590371166,1590359088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1591379200,1591367288,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1592383465,1592375088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1593396010,1593383088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1594403170,1594391088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1595407816,1595399088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1596419158,1596407091,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1597427162,1597416330,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1598431463,1598423088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1599444062,1599431088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1600448441,1600439091,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1601456577,1601447088,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1602467162,1602455107,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1603475163,1603464273,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1604479485,1604471091,46,4,1,3,0,0,3,0,0,0,0,0,0,0
1605463190,1605451869,47,4,1,1,0,0,3,0,0,0,0,0,0,0
1606463310,1606451088,47,4,1,1,0,0,3,0,0,0,0,0,0,0
1607471157,1607459094,47,4,1,1,0,0,3,0,0,0,0,0,0,0
1608479154,1608467904,47,4,1,1,0,0,3,0,0,0,0,0,0,0
1609143162,1609135136,48,4,3,1,0,0,3,0,0,0,0,0,0,0
1609179210,1609171567,49,4,1,1,0,0,3,0,0,0,0,0,0,0
1610190451,1610179088,49,4,1,1,0,0,3,0,0,0,0,0,0,0
1611195296,1611187088,49,4,1,1,0,0,3,0,0,0,0,0,0,0
1612195363,1612188446,49,4,1,1,0,0,3,0,0,0,0,0,0,0
1613195411,1613183089,49,4,1,1,0,0,3,0,0,0,0,0,0,0
1614200808,1614191088,49,4,1,1,0,0,3,0,0,0,0,0,0,0
1615209751,1615199553,49,4,1,1,0,0,3,0,0,0,0,0,0,0
1616219362,1616207088,49,4,1,1,0,0,3,0,0,0,0,0,0,0
1617227260,1617215142,49,4,1,1,0,0,3,0,0,0,0,0,0,0
1618236347,1618223258,49,4,1,1,0,0,3,0,0,0,0,0,0,0
1619239253,1619223088,49,4,1,1,0,0,3,0,0,0,0,0,0,0
1619963229,1619958323,50,4,1,3,0,0,3,0,0,0,0,0,0,0
1620288940,1620275387,51,6,1,3,0,0,3,0,0,0,0,0,0,0
1621295170,1621283582,51,6,1,3,0,0,3,0,0,0,0,0,0,0
1622303224,1622292287,51,6,1,3,0,0,3,0,0,0,0,0,0,0
1623311154,1623303088,51,6,1,3,0,0,3,0,0,0,0,0,0,0
1623967256,1623959288,52,4,1,3,0,0,3,0,0,0,0,0,0,0
1623987155,1623975391,53,1,1,3,0,0,3,0,0,0,0,0,0,0
1624995382,1624983823,53,1,1,3,0,0,3,0,0,0,0,0,0,0
1626003151,1625991091,53,1,1,3,0,0,3,0,0,0,0,0,0,0
1627011153,1626999251,53,1,1,3,0,0,3,0,0,0,0,0,0,0
1628015591,1628007091,53,1,1,3,0,0,3,0,0,0,0,0,0,0
1629024630,1629015088,53,1,1,3,0,0,3,0,0,0,0,0,0,0
1630035153,1630023145,53,1,1,3,0,0,3,0,0,0,0,0,0,0
1631043243,1631031088,53,1,1,3,0,0,3,0,0,0,0,0,0,0
1632051151,1632039109,53,1,1,3,0,0,3,0,0,0,0,0,0,0
1633059206,1633047125,53,1,1,3,0,0,3,0,0,0,0,0,0,0
1634063503,1634055088,53,1,1,3,0,0,3,0,0,0,0,0,0,0
