timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
65119116,65107249,9,4,1,0,0,0,3,0,0,0,0,0,0,0
66127182,66115057,9,4,1,0,0,0,3,0,0,0,0,0,0,0
67135467,67123051,9,4,1,0,0,0,3,0,0,0,0,0,0,0
68143230,68131051,9,4,1,0,0,0,3,0,0,0,0,0,0,0
69151116,69139055,9,4,1,0,0,0,3,0,0,0,0,0,0,0
70159126,70147051,9,4,1,0,0,0,3,0,0,0,0,0,0,0
71167223,71155102,9,4,1,0,0,0,3,0,0,0,0,0,0,0
71275116,71263051,10,4,1,0,0,0,1,0,0,0,0,0,0,0
72283117,72271153,10,4,1,0,0,0,1,0,0,0,0,0,0,0
73291116,73279051,10,4,1,0,0,0,1,0,0,0,0,0,0,0
74143153,74136525,11,4,3,0,0,0,1,0,0,0,0,0,0,0
