timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
63451210,63450982,-0.010764748,0.03564458,0.000361294,0.0,0.0,0.0,0.0,-1.0
63452461,63452235,-0.010778568,0.035848748,0.00035216357,0.0,0.0,0.0,0.0,-1.0
63553958,63553738,-0.01275118,0.03445692,-0.0009471737,0.0,0.0,0.0,0.0,-1.0
63651696,63651476,-0.012383086,0.03442247,-5.4053642e-05,0.0,0.0,0.0,0.0,-1.0
63753197,63752977,-0.011090304,0.035355862,-0.000314068,0.0,0.0,0.0,0.0,-1.0
63850945,63850718,-0.012242584,0.034146886,0.00034814776,0.0,0.0,0.0,0.0,-1.0
63952458,63952220,-0.011819863,0.034965374,-0.0005504114,0.0,0.0,0.0,0.0,-1.0
64051442,64051214,-0.012197423,0.035016283,0.00048750025,0.0,0.0,0.0,0.0,-1.0
64152954,64152716,-0.010795924,0.035899166,-0.00024433882,0.0,0.0,0.0,0.0,-1.0
64254445,64254217,-0.010820646,0.031822056,0.0004957795,0.0,0.0,0.0,0.0,-1.0
64352183,64351958,-0.011213513,0.035347536,-0.0005644564,0.0,0.0,0.0,0.0,-1.0
64453683,64453460,-0.011319628,0.03122453,-0.00018471053,0.0,0.0,0.0,0.0,-1.0
64551419,64551201,-0.012266236,0.03399926,-0.0010951633,0.0,0.0,0.0,0.0,-1.0
64652932,64652703,-0.008308889,0.037214898,0.001521487,0.0,0.0,0.0,0.0,-1.0
64754465,64754241,-0.011528818,0.031409547,-0.0010724915,0.0,0.0,0.0,0.0,-1.0
64852163,64851945,-0.011880835,0.030755015,0.00030451815,0.0,0.0,0.0,0.0,-1.0
64953669,64953446,-0.011707103,0.035439122,-0.0010952286,0.0,0.0,0.0,0.0,-1.0
65051408,65051188,-0.012169064,0.03417702,0.0006733669,0.0,0.0,0.0,0.0,-1.0
65152905,65152689,-0.0114811165,0.03425998,-0.00078201323,0.0,0.0,0.0,0.0,-1.0
65251928,65251701,-0.012764847,0.03061195,0.00027168772,0.0,0.0,0.0,0.0,-1.0
65353399,65353185,-0.012334948,0.033960532,-0.00069214887,0.0,0.0,0.0,0.0,-1.0
65454919,65454686,-0.011943351,0.030675316,0.0004111186,0.0,0.0,0.0,0.0,-1.0
65552655,65552428,-0.011269321,0.035079863,0.00023412479,0.0,0.0,0.0,0.0,-1.0
65654160,65653929,-0.011771667,0.034758072,-6.0232513e-05,0.0,0.0,0.0,0.0,-1.0
65751889,65751670,-0.012570034,0.033317,-0.0004640025,0.0,0.0,0.0,0.0,-1.0
65853397,65853173,-0.011167824,0.0314834,8.483918e-05,0.0,0.0,0.0,0.0,-1.0
65951134,65950913,-0.01073817,0.032037802,0.00066133746,0.0,0.0,0.0,0.0,-1.0
66052638,66052416,-0.012355962,0.034638144,-0.00039021895,0.0,0.0,0.0,0.0,-1.0
66154136,66153915,-0.010661284,0.03535694,0.00034928016,0.0,0.0,0.0,0.0,-1.0
66251879,66251657,-0.011846836,0.03493047,-4.0080235e-05,0.0,0.0,0.0,0.0,-1.0
66353383,66353158,-0.011418622,0.034722015,-0.00015578905,0.0,0.0,0.0,0.0,-1.0
66452375,66452153,-0.010343305,0.031760212,0.000114350456,0.0,0.0,0.0,0.0,-1.0
66553876,66553655,-0.012381658,0.031164655,4.359524e-05,0.0,0.0,0.0,0.0,-1.0
66651611,66651395,-0.011347524,0.031255715,-0.00016925739,0.0,0.0,0.0,0.0,-1.0
66753153,66752928,-0.011215609,0.031664386,2.6734604e-05,0.0,0.0,0.0,0.0,-1.0
66854621,66854397,-0.011912642,0.031082952,-0.00028513628,0.0,0.0,0.0,0.0,-1.0
66952391,66952174,-0.011163531,0.03129051,-0.00018990297,0.0,0.0,0.0,0.0,-1.0
67053866,67053640,-0.0120128365,0.030993752,7.8546174e-05,0.0,0.0,0.0,0.0,-1.0
67151600,67151382,-0.011365039,0.031174447,-0.00022169207,0.0,0.0,0.0,0.0,-1.0
67253102,67252883,-0.010657336,0.031623892,0.00013035127,0.0,0.0,0.0,0.0,-1.0
67350856,67350629,-0.011649045,0.031616658,-0.00028478945,0.0,0.0,0.0,0.0,-1.0
67452345,67452126,-0.011712555,0.032131393,0.00014335045,0.0,0.0,0.0,0.0,-1.0
67553842,67553627,-0.011528977,0.031605873,-9.94485e-05,0.0,0.0,0.0,0.0,-1.0
67652844,67652621,-0.0114998445,0.03108497,-0.00035980545,0.0,0.0,0.0,0.0,-1.0
67754342,67754123,-0.010715395,0.03164545,8.86607e-05,0.0,0.0,0.0,0.0,-1.0
67852089,67851864,-0.011547318,0.031166794,4.0956867e-05,0.0,0.0,0.0,0.0,-1.0
67953586,67953365,-0.011395528,0.031218722,-0.0003214778,0.0,0.0,0.0,0.0,-1.0
68051328,68051107,-0.011496883,0.031051014,-3.817271e-05,0.0,0.0,0.0,0.0,-1.0
68152834,68152609,-0.011487989,0.031637426,-0.00024130587,0.0,0.0,0.0,0.0,-1.0
68254327,68254109,-0.011364038,0.031217707,-0.0001411201,0.0,0.0,0.0,0.0,-1.0
68352075,68351851,-0.0117077995,0.03128471,0.000114226736,0.0,0.0,0.0,0.0,-1.0
68453580,68453357,-0.011734551,0.030723544,-0.00020585184,0.0,0.0,0.0,0.0,-1.0
68551323,68551094,-0.011852365,0.03136387,-0.000313365,0.0,0.0,0.0,0.0,-1.0
68652862,68652639,-0.012046291,0.03130001,-8.158888e-05,0.0,0.0,0.0,0.0,-1.0
68751811,68751590,-0.01128051,0.0315738,4.7414833e-05,0.0,0.0,0.0,0.0,-1.0
68853313,68853091,-0.011881618,0.030921064,-0.00016862262,0.0,0.0,0.0,0.0,-1.0
