timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
796205947,796205638,-0.011596578,-0.010551729,-0.00030260076,0.001,0.0,0.0,0.0,-1.0
796258399,796258076,-0.011952547,-0.010209895,0.00010261819,0.001,0.0,0.0,0.0,-1.0
796307089,796306773,-0.011722082,-0.010531748,3.910762e-05,0.001,0.0,0.0,0.0,-1.0
796357034,796356718,-0.013658973,-0.011769445,-0.004611081,0.001,0.0,0.0,0.0,-1.0
796409481,796409163,-0.010546127,-0.011846658,0.010046105,0.001,0.0,0.0,0.0,-1.0
796458172,796457867,-0.014108615,-0.014558178,-0.0071487916,0.001,0.0,0.0,0.0,-1.0
796506861,796506553,-0.011332777,-0.00576641,0.0072781933,0.001,0.0,0.0,0.0,-1.0
796559305,796558999,-0.011103369,-0.016088523,-0.004869778,0.001,0.0,0.0,0.0,-1.0
796608000,796607692,-0.0116833905,-0.0051183044,0.003644152,0.001,0.0,0.0,0.0,-1.0
796657942,796657638,-0.0016776279,-0.0041003483,-0.0009651661,0.001,0.0,0.0,0.0,-1.0
796706640,796706334,-0.008983704,-0.004729146,0.0017510437,0.001,0.0,0.0,0.0,-1.0
796759095,796758777,-0.022187572,-0.026732633,-0.0035439145,0.001,0.0,0.0,0.0,-1.0
796807779,796807473,-0.010000279,-0.0059973914,0.00051267224,0.001,0.0,0.0,0.0,-1.0
796856484,796856170,-0.0034934308,-0.0022607048,-0.0004789034,0.001,0.0,0.0,0.0,-1.0
796906427,796906115,-0.025189115,-0.02464961,0.00016774313,0.001,0.0,0.0,0.0,-1.0
796958882,796958561,0.004788116,-0.0008972291,0.0007479942,0.001,0.0,0.0,0.0,-1.0
797007559,797007258,-0.019866481,-0.010256572,0.0022310067,0.001,0.0,0.0,0.0,-1.0
797056256,797055955,-0.015315976,-0.022147354,-0.005084386,0.001,0.0,0.0,0.0,-1.0
797108710,797108407,-0.018202092,-0.00578228,0.0046365173,0.001,0.0,0.0,0.0,-1.0
797158638,797158336,-0.014315656,-0.019450104,-0.0040874914,0.001,0.0,0.0,0.0,-1.0
797207333,797207033,-0.008338479,-0.010392327,0.0012900409,0.001,0.0,0.0,0.0,-1.0
797259776,797259476,-0.01753931,-0.012477358,-0.0041338354,0.001,0.0,0.0,0.0,-1.0
797308473,797308172,-0.0043195304,-0.017263616,-0.0018184788,0.001,0.0,0.0,0.0,-1.0
797357183,797356868,-0.015407334,-0.0024517823,0.0057467525,0.001,0.0,0.0,0.0,-1.0
797407138,797406813,-0.007873721,-0.019139688,-0.009023236,0.001,0.0,0.0,0.0,-1.0
797459567,797459256,-0.003985838,0.003061566,0.0031897377,0.001,0.0,0.0,0.0,-1.0
797508254,797507952,-0.010289677,-0.015750151,-0.0048632026,0.001,0.0,0.0,0.0,-1.0
797556952,797556649,-0.027294481,-0.0233455,0.0030810016,0.001,0.0,0.0,0.0,-1.0
797609403,797609091,-0.007710082,-0.00875956,-0.0011584009,0.001,0.0,0.0,0.0,-1.0
797658089,797657787,-0.022775374,-0.024839351,-0.00085345417,0.001,0.0,0.0,0.0,-1.0
797708045,797707733,-0.0022560225,-0.0037551294,0.0009027929,0.001,0.0,0.0,0.0,-1.0
797756729,797756429,-0.018652005,-0.01746611,-0.0021542069,0.001,0.0,0.0,0.0,-1.0
797809172,797808872,-0.009267574,-0.0065809586,0.0011365828,0.001,0.0,0.0,0.0,-1.0
797857871,797857568,-0.0077523133,-0.011568959,0.0021094086,0.001,0.0,0.0,0.0,-1.0
797906565,797906264,-0.030135358,-0.017730152,-0.004347077,0.001,0.0,0.0,0.0,-1.0
797956509,797956209,-0.0003221105,-0.010523655,0.0018068175,0.001,0.0,0.0,0.0,-1.0
798008952,798008652,-0.026670875,-0.013191368,-0.0034641915,0.001,0.0,0.0,0.0,-1.0
798057650,798057348,0.001351024,-0.008350943,3.6164474e-05,0.001,0.0,0.0,0.0,-1.0
798106345,798106045,-0.023804676,-0.020817762,0.0031693901,0.001,0.0,0.0,0.0,-1.0
798158788,798158488,0.001137012,-0.0009960923,-0.0034987081,0.001,0.0,0.0,0.0,-1.0
798207489,798207187,-0.015942154,-0.01766798,0.0061835377,0.001,0.0,0.0,0.0,-1.0
798257446,798257129,-0.013262508,-0.014027505,-0.005140294,0.001,0.0,0.0,0.0,-1.0
798309878,798309571,-0.014520153,-0.013668033,0.0068633514,0.001,0.0,0.0,0.0,-1.0
798358568,798358268,-0.019436514,-0.019382514,-0.006114176,0.001,0.0,0.0,0.0,-1.0
798407267,798406964,-0.015651293,-0.008463118,0.006735671,0.001,0.0,0.0,0.0,-1.0
798456034,798455664,-0.018241854,-0.008008586,-0.0045853127,0.001,0.0,0.0,0.0,-1.0
798508411,798508103,-0.01788853,-0.013786609,0.006057657,0.001,0.0,0.0,0.0,-1.0
