timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
167352128,167351812,0.06486322,0.02781194,0.0007394898,0.001,0.0,0.0,0.0,-1.0
167402065,167401760,0.06529623,0.026965747,0.00075164076,0.001,0.0,0.0,0.0,-1.0
167454521,167454213,0.06582762,0.026960183,0.00024986418,0.001,0.0,0.0,0.0,-1.0
167504478,167504165,0.06566427,0.026718538,0.0006756462,0.001,0.0,0.0,0.0,-1.0
167553182,167552871,0.0641291,0.028694363,-0.0008115257,0.001,0.0,0.0,0.0,-1.0
167601877,167601569,0.06326468,0.032505646,0.0021252532,0.001,0.0,0.0,0.0,-1.0
167654333,167654021,0.06551893,0.028418167,-0.004792227,0.001,0.0,0.0,0.0,-1.0
167703027,167702722,0.060270086,0.024556864,0.004769615,0.001,0.0,0.0,0.0,-1.0
167752997,167752674,0.058789976,0.026473291,0.0024728742,0.001,0.0,0.0,0.0,-1.0
167805437,167805124,0.06247301,0.032409497,-0.00925722,0.001,0.0,0.0,0.0,-1.0
167854152,167853828,0.068757914,0.028463352,-0.0020939223,0.001,0.0,0.0,0.0,-1.0
167902874,167902569,0.068529636,0.02874511,0.0077715768,0.001,0.0,0.0,0.0,-1.0
167951540,167951235,0.069382995,0.01650573,0.0035631557,0.001,0.0,0.0,0.0,-1.0
168005255,168004937,0.082016505,0.02563677,-0.009407995,0.001,0.0,0.0,0.0,-1.0
168053951,168053637,0.07990356,0.019914864,6.352945e-05,0.001,0.0,0.0,0.0,-1.0
168102720,168102346,0.06454818,0.0055590346,0.0016367835,0.001,0.0,0.0,0.0,-1.0
168155090,168154788,0.08011554,0.02900495,-0.0025381667,0.001,0.0,0.0,0.0,-1.0
168205042,168204741,0.055559404,0.015817104,0.0049273907,0.001,0.0,0.0,0.0,-1.0
168255011,168254710,0.070793025,0.03474115,0.0020418596,0.001,0.0,0.0,0.0,-1.0
168302458,168302147,0.07407046,0.03451392,0.00028678257,0.001,0.0,0.0,0.0,-1.0
168354914,168354597,0.06679867,0.012828123,0.000399337,0.001,0.0,0.0,0.0,-1.0
168404877,168404549,0.08225758,0.031908486,-0.006961075,0.001,0.0,0.0,0.0,-1.0
168452315,168452003,0.0702759,0.016210526,0.0028910208,0.001,0.0,0.0,0.0,-1.0
168504755,168504453,0.071407706,0.024965936,-0.0009954089,0.001,0.0,0.0,0.0,-1.0
168554718,168554405,0.067397885,0.032747574,0.0021318856,0.001,0.0,0.0,0.0,-1.0
168604677,168604357,0.060286246,0.0133916745,0.006065357,0.001,0.0,0.0,0.0,-1.0
168652126,168651812,0.08325248,0.02848923,-0.0037240507,0.001,0.0,0.0,0.0,-1.0
168704563,168704261,0.0761512,0.003918473,0.0035952716,0.001,0.0,0.0,0.0,-1.0
168754518,168754213,0.078542456,0.023768842,-0.007520829,0.001,0.0,0.0,0.0,-1.0
168803239,168802916,0.07393893,0.025336506,-0.0020180359,0.001,0.0,0.0,0.0,-1.0
168855724,168855372,0.07193697,0.024187649,0.003721487,0.001,0.0,0.0,0.0,-1.0
168904371,168904069,0.067799635,0.03240898,-0.0041558444,0.001,0.0,0.0,0.0,-1.0
168954322,168954021,0.061363123,0.014982691,0.00934598,0.001,0.0,0.0,0.0,-1.0
169001776,169001476,0.082164675,0.023551041,-0.0029724166,0.001,0.0,0.0,0.0,-1.0
169054233,169053925,0.08150143,0.008410584,0.0016171808,0.001,0.0,0.0,0.0,-1.0
169104222,169103880,0.07835046,0.013832452,-0.0013388235,0.001,0.0,0.0,0.0,-1.0
169154137,169153829,0.08573075,0.011185034,-0.004793221,0.001,0.0,0.0,0.0,-1.0
169205330,169205030,0.07295291,0.0071409773,0.004514872,0.001,0.0,0.0,0.0,-1.0
169254053,169253746,0.08538036,0.022119293,-0.007353071,0.001,0.0,0.0,0.0,-1.0
169302737,169302436,0.07784246,0.00910919,0.0032664046,0.001,0.0,0.0,0.0,-1.0
169353979,169353654,0.077222385,0.029740527,0.00016078021,0.001,0.0,0.0,0.0,-1.0
169405152,169404837,0.06773017,0.015059942,0.007420251,0.001,0.0,0.0,0.0,-1.0
169453847,169453541,0.0667362,0.021722838,-0.00034141404,0.001,0.0,0.0,0.0,-1.0
169502552,169502247,0.08072505,0.022952955,-0.00075761875,0.001,0.0,0.0,0.0,-1.0
169554996,169554693,0.07726997,0.008270489,0.00026888758,0.001,0.0,0.0,0.0,-1.0
169603698,169603396,0.08544055,0.028548913,-0.004451307,0.001,0.0,0.0,0.0,-1.0
169653687,169653348,0.081432365,0.0048666135,-0.0034559765,0.001,0.0,0.0,0.0,-1.0
