timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
467111098,467110876,-0.017439568,0.036667164,-0.0001446969,0.0,0.0,0.0,0.0,-1.0
467112413,467112185,-0.01734622,0.03639299,-0.00013081924,0.0,0.0,0.0,0.0,-1.0
467215104,467214871,-0.016923998,0.035886448,4.485294e-05,0.0,0.0,0.0,0.0,-1.0
467312831,467312602,-0.018250627,0.03632085,-0.00015087312,0.0,0.0,0.0,0.0,-1.0
467414324,467414094,-0.018067721,0.035807297,-1.2732135e-05,0.0,0.0,0.0,0.0,-1.0
467512041,467511824,-0.017627783,0.036373816,-0.0002140733,0.0,0.0,0.0,0.0,-1.0
467613556,467613331,-0.017870234,0.03547972,-1.4725677e-05,0.0,0.0,0.0,0.0,-1.0
467711264,467711046,-0.01745796,0.036319006,-0.00022369242,0.0,0.0,0.0,0.0,-1.0
467812762,467812539,-0.017400747,0.03602954,-0.00026964743,0.0,0.0,0.0,0.0,-1.0
467914252,467914027,-0.01729172,0.035624415,-0.00024456144,0.0,0.0,0.0,0.0,-1.0
468013236,468013012,-0.017236112,0.036357958,-0.00018789263,0.0,0.0,0.0,0.0,-1.0
468117233,468117010,-0.017703203,0.035750143,-0.00016041598,0.0,0.0,0.0,0.0,-1.0
468212488,468212264,-0.017434105,0.03545409,-4.2596435e-05,0.0,0.0,0.0,0.0,-1.0
468313945,468313723,-0.01764523,0.036145866,-0.00029991902,0.0,0.0,0.0,0.0,-1.0
468411689,468411460,-0.017970892,0.035580404,-0.00018592943,0.0,0.0,0.0,0.0,-1.0
468513164,468512945,-0.018123018,0.03579372,-0.00026795673,0.0,0.0,0.0,0.0,-1.0
468614658,468614436,-0.017670032,0.03637643,-0.00012576177,0.0,0.0,0.0,0.0,-1.0
468712399,468712167,-0.017836988,0.035865735,-0.00014964768,0.0,0.0,0.0,0.0,-1.0
468813883,468813659,-0.016965246,0.035317115,-0.0003554101,0.0,0.0,0.0,0.0,-1.0
468912870,468912642,-0.017943207,0.03437836,-0.00020244441,0.0,0.0,0.0,0.0,-1.0
469013113,469012879,-0.01759901,0.03516662,-0.00021400732,0.0,0.0,0.0,0.0,-1.0
469112099,469111864,-0.018061146,0.03532627,-3.3169752e-06,0.0,0.0,0.0,0.0,-1.0
469213585,469213356,-0.017770236,0.03560726,-0.00012938197,0.0,0.0,0.0,0.0,-1.0
469315062,469314844,-0.018003633,0.03526596,-0.00010654405,0.0,0.0,0.0,0.0,-1.0
469412802,469412576,-0.017499179,0.03563649,-3.4016673e-05,0.0,0.0,0.0,0.0,-1.0
469514292,469514067,-0.017776601,0.035780255,0.000107039894,0.0,0.0,0.0,0.0,-1.0
469612022,469611797,-0.017880527,0.035317883,-0.00021103583,0.0,0.0,0.0,0.0,-1.0
469713511,469713288,-0.017515171,0.035260845,-2.35355e-05,0.0,0.0,0.0,0.0,-1.0
469811241,469811017,-0.017884351,0.035726994,-3.414528e-05,0.0,0.0,0.0,0.0,-1.0
469912730,469912509,-0.018203715,0.035676774,-9.604241e-05,0.0,0.0,0.0,0.0,-1.0
470014229,470014000,-0.01770533,0.03543856,-0.00030827403,0.0,0.0,0.0,0.0,-1.0
470113199,470112984,-0.017346948,0.03591118,-0.0002780003,0.0,0.0,0.0,0.0,-1.0
470214701,470214475,-0.017166965,0.035270285,-7.34219e-05,0.0,0.0,0.0,0.0,-1.0
470312425,470312206,-0.017619591,0.03561537,-0.00023136858,0.0,0.0,0.0,0.0,-1.0
470413914,470413696,-0.017813206,0.03534508,-0.00011784851,0.0,0.0,0.0,0.0,-1.0
470511652,470511430,-0.017754808,0.035734702,-0.00017392734,0.0,0.0,0.0,0.0,-1.0
470613136,470612918,-0.017267045,0.034596313,-0.00012112597,0.0,0.0,0.0,0.0,-1.0
470714647,470714429,-0.017980825,0.035142753,-0.00027497945,0.0,0.0,0.0,0.0,-1.0
470812362,470812140,-0.017964823,0.033969402,-0.00014486554,0.0,0.0,0.0,0.0,-1.0
470913852,470913630,-0.01750219,0.03573521,-6.7103014e-05,0.0,0.0,0.0,0.0,-1.0
471012845,471012614,-0.017262315,0.035166074,-0.0002090092,0.0,0.0,0.0,0.0,-1.0
471113084,471112852,-0.017592946,0.03549908,-0.00015824223,0.0,0.0,0.0,0.0,-1.0
471212064,471211835,-0.017507272,0.03363048,-2.2993354e-05,0.0,0.0,0.0,0.0,-1.0
471313550,471313326,-0.017849186,0.03507038,-0.00012070225,0.0,0.0,0.0,0.0,-1.0
471415041,471414816,-0.016984016,0.034823902,-0.00021653832,0.0,0.0,0.0,0.0,-1.0
471512774,471512548,-0.017461183,0.035487566,-0.000100317025,0.0,0.0,0.0,0.0,-1.0
471614261,471614039,-0.017868847,0.03538039,-0.00012081908,0.0,0.0,0.0,0.0,-1.0
471711989,471711769,-0.017477393,0.035305943,-0.0001601072,0.0,0.0,0.0,0.0,-1.0
471813483,471813259,-0.017708745,0.035201352,-0.00025223332,0.0,0.0,0.0,0.0,-1.0
471911218,471910991,-0.018012125,0.03409071,-0.00012534537,0.0,0.0,0.0,0.0,-1.0
472012702,472012481,-0.017596064,0.035110462,-0.00033474728,0.0,0.0,0.0,0.0,-1.0
472114192,472113971,-0.018123236,0.03376775,-0.00027019286,0.0,0.0,0.0,0.0,-1.0
472213174,472212956,-0.01778926,0.035229035,-0.00031067376,0.0,0.0,0.0,0.0,-1.0
472314674,472314451,-0.017802348,0.035349745,-0.00016946426,0.0,0.0,0.0,0.0,-1.0
472412399,472412177,-0.01767612,0.035642885,-0.00023642523,0.0,0.0,0.0,0.0,-1.0
472513884,472513667,-0.017285254,0.035356432,-0.00016362713,0.0,0.0,0.0,0.0,-1.0
472611627,472611399,-0.018228667,0.035056375,-0.000112411704,0.0,0.0,0.0,0.0,-1.0
472713162,472712939,-0.017839428,0.03498678,-0.00022105442,0.0,0.0,0.0,0.0,-1.0
472814600,472814379,-0.017630184,0.03545538,-0.00015189571,0.0,0.0,0.0,0.0,-1.0
472912337,472912112,-0.017899808,0.035032757,-9.7085045e-05,0.0,0.0,0.0,0.0,-1.0
473013827,473013601,-0.018213553,0.03525575,-4.0701452e-05,0.0,0.0,0.0,0.0,-1.0
473112816,473112585,-0.017463988,0.0352698,3.3005024e-06,0.0,0.0,0.0,0.0,-1.0
473214302,473214076,-0.017482404,0.03516723,-0.00013050027,0.0,0.0,0.0,0.0,-1.0
473312033,473311806,-0.018205991,0.03356189,-0.00013745361,0.0,0.0,0.0,0.0,-1.0
473413567,473413341,-0.017708179,0.0337984,-0.00017523931,0.0,0.0,0.0,0.0,-1.0
473515011,473514787,-0.018203178,0.034577798,-0.00011569541,0.0,0.0,0.0,0.0,-1.0
473612751,473612520,-0.018008925,0.033796757,-0.0001465882,0.0,0.0,0.0,0.0,-1.0
473714232,473714009,-0.017375262,0.034177117,-0.00020027494,0.0,0.0,0.0,0.0,-1.0
473811958,473811739,-0.017602365,0.03443293,-0.00011616466,0.0,0.0,0.0,0.0,-1.0
473913450,473913229,-0.018006751,0.03367497,-9.492664e-05,0.0,0.0,0.0,0.0,-1.0
474011188,474010963,-0.018056927,0.033304688,-0.00025206376,0.0,0.0,0.0,0.0,-1.0
474112672,474112450,-0.01793193,0.033939064,-1.1276267e-05,0.0,0.0,0.0,0.0,-1.0
474214168,474213941,-0.018258061,0.03499519,-5.5458163e-06,0.0,0.0,0.0,0.0,-1.0
474313143,474312925,-0.01818861,0.035719875,-8.9081776e-05,0.0,0.0,0.0,0.0,-1.0
474414641,474414417,-0.018266246,0.03508987,-2.6811007e-05,0.0,0.0,0.0,0.0,-1.0
474512366,474512147,-0.017892629,0.03386866,-0.00017089267,0.0,0.0,0.0,0.0,-1.0
474613855,474613637,-0.01736746,0.035060827,-0.00012209131,0.0,0.0,0.0,0.0,-1.0
474711591,474711368,-0.017939119,0.033841036,-0.00020169385,0.0,0.0,0.0,0.0,-1.0
474813076,474812858,-0.01796152,0.03353973,-0.00019395181,0.0,0.0,0.0,0.0,-1.0
474914572,474914348,-0.01777871,0.034554683,-0.00028688952,0.0,0.0,0.0,0.0,-1.0
475012305,475012081,-0.01814478,0.03584107,-2.5374558e-05,0.0,0.0,0.0,0.0,-1.0
475113793,475113569,-0.017646002,0.033707134,-0.00017423402,0.0,0.0,0.0,0.0,-1.0
475212790,475212554,-0.017733682,0.034540996,-0.00012519001,0.0,0.0,0.0,0.0,-1.0
475314270,475314043,-0.017782575,0.034947313,-2.8313372e-07,0.0,0.0,0.0,0.0,-1.0
