timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
481066634,481066405,-0.019070862,0.03457182,-0.00030160858,0.0,0.0,0.0,0.0,-1.0
481067935,481067700,-0.019116709,0.034392513,-0.00026288143,0.0,0.0,0.0,0.0,-1.0
481169359,481169140,-0.018690437,0.034841955,-0.00020870601,0.0,0.0,0.0,0.0,-1.0
481267097,481266872,-0.018802254,0.032986954,-6.327393e-05,0.0,0.0,0.0,0.0,-1.0
481368600,481368382,-0.018879551,0.034530424,-0.00019900715,0.0,0.0,0.0,0.0,-1.0
481466317,481466091,-0.019229893,0.03472486,-5.424364e-05,0.0,0.0,0.0,0.0,-1.0
481567815,481567586,-0.018751107,0.033108443,1.0633247e-05,0.0,0.0,0.0,0.0,-1.0
481666804,481666565,-0.018707562,0.034306936,0.00013566775,0.0,0.0,0.0,0.0,-1.0
481768290,481768057,-0.018741323,0.03335872,-0.0001597246,0.0,0.0,0.0,0.0,-1.0
481869766,481869545,-0.018946046,0.03455659,-0.00023927579,0.0,0.0,0.0,0.0,-1.0
481967502,481967280,-0.019101035,0.032825775,-0.00019990283,0.0,0.0,0.0,0.0,-1.0
482071501,482071273,-0.019342165,0.03428778,-0.00027855407,0.0,0.0,0.0,0.0,-1.0
482166710,482166493,-0.018700289,0.033209667,-0.00014408056,0.0,0.0,0.0,0.0,-1.0
482268210,482267986,-0.018891491,0.033265263,-0.00018402837,0.0,0.0,0.0,0.0,-1.0
482369709,482369481,-0.019181535,0.034534853,-0.00016522293,0.0,0.0,0.0,0.0,-1.0
482467422,482467207,-0.018803678,0.033204377,-6.785973e-05,0.0,0.0,0.0,0.0,-1.0
482568922,482568698,-0.019440183,0.033754587,-9.184436e-06,0.0,0.0,0.0,0.0,-1.0
482666655,482666429,-0.018754136,0.034214273,-0.00019637193,0.0,0.0,0.0,0.0,-1.0
482768148,482767924,-0.019155223,0.032657523,-7.943415e-05,0.0,0.0,0.0,0.0,-1.0
482867119,482866902,-0.019254701,0.034473393,1.7814386e-05,0.0,0.0,0.0,0.0,-1.0
482968612,482968391,-0.018919602,0.03276313,-0.00022217286,0.0,0.0,0.0,0.0,-1.0
483066347,483066123,-0.01894731,0.032894276,-2.945047e-05,0.0,0.0,0.0,0.0,-1.0
483167882,483167659,-0.019006532,0.03343612,-0.00022553674,0.0,0.0,0.0,0.0,-1.0
483269318,483269102,-0.018747158,0.033074275,-0.00012372927,0.0,0.0,0.0,0.0,-1.0
483367060,483366833,-0.01913885,0.034534015,-0.00028472603,0.0,0.0,0.0,0.0,-1.0
483468540,483468323,-0.019050753,0.033157747,5.861209e-06,0.00295858,0.0,0.0,0.0,-1.0
483566282,483566054,-0.01926386,0.03335176,-0.0001609936,0.02366864,0.0,0.0,0.0,-1.0
483667831,483667593,-0.019233052,0.032948185,-5.689756e-05,0.024654832,0.0,0.0,0.0,-1.0
483766754,483766527,-0.019173903,0.032822497,-0.00010942015,0.025641026,0.0,0.0,0.0,-1.0
483868242,483868018,-0.019263146,0.033371363,-0.00010256867,0.0591716,0.0,0.0,0.0,-1.0
483969731,483969507,-0.01892125,0.032654233,-0.000101054065,0.09072978,0.0,0.0,0.0,-1.0
484067460,484067238,-0.021938488,0.038453996,1.9706735e-05,0.16284023,0.0,0.0,0.0,-1.0
484168958,484168734,-0.024814827,0.041319728,-0.0007792584,0.16284023,0.0,0.0,0.0,-1.0
484266679,484266459,-0.024236985,0.045185994,0.0034350918,0.16284023,0.0,0.0,0.0,-1.0
484368177,484367948,-0.024103891,0.055063963,-0.0036768399,0.16284023,0.0,0.0,0.0,-1.0
484469680,484469441,-0.027759632,0.055459622,0.0058331443,0.16284023,0.0,0.0,0.0,-1.0
484567385,484567169,-0.030227795,0.05500613,0.00691923,0.16118343,0.0,0.0,0.0,-1.0
484668881,484668659,-0.014621319,0.08753421,0.00068234967,0.16118343,0.0,0.0,0.0,-1.0
484766609,484766390,-0.051191796,0.04903915,-0.002469993,0.16118343,0.0,0.0,0.0,-1.0
484868098,484867879,-0.029086545,0.07342529,0.015069897,0.16118343,0.0,0.0,0.0,-1.0
484967083,484966863,-0.008569111,0.01615595,0.010452064,0.16118343,0.0,0.0,0.0,-1.0
485068570,485068353,-0.05906163,0.068505295,0.0022824656,0.16118343,0.0,0.0,0.0,-1.0
485170068,485169843,-0.03311998,0.10197432,0.004430473,0.16118343,0.0,0.0,0.0,-1.0
485267796,485267573,-0.040795,0.11350941,0.009213714,0.16118343,0.0,0.0,0.0,-1.0
485369280,485369063,-0.036657624,0.09093721,0.0058990507,0.16118343,0.0,0.0,0.0,-1.0
485467024,485466795,-0.056999102,0.11491376,0.0057360153,0.16118343,0.0,0.0,0.0,-1.0
485568507,485568284,-0.05268206,0.060900208,0.017955301,0.16118343,0.0,0.0,0.0,-1.0
485666254,485666025,-0.08161113,0.07989866,0.018694488,0.16118343,0.0,0.0,0.0,-1.0
485767776,485767544,-0.06925578,0.08669485,0.020073935,0.16118343,0.0,0.0,0.0,-1.0
485866714,485866488,-0.047798593,0.12113259,0.021322569,0.16118343,0.0,0.0,0.0,-1.0
485968208,485967979,-0.067685515,0.12425395,0.023839861,0.16118343,0.0,0.0,0.0,-1.0
486069694,486069468,-0.078119054,0.09841754,0.023016715,0.16118343,0.0,0.0,0.0,-1.0
486167421,486167198,-0.06881536,0.11476496,0.023980277,0.16118343,0.0,0.0,0.0,-1.0
486268910,486268688,-0.08169486,0.14469418,0.031013098,0.16118343,0.0,0.0,0.0,-1.0
486366638,486366419,-0.08324528,0.09211927,0.024507105,0.16118343,0.0,0.0,0.0,-1.0
486468132,486467909,-0.096101694,0.09553247,0.03620335,0.16118343,0.0,0.0,0.0,-1.0
486565859,486565640,-0.07477055,0.11455118,0.032958105,0.16118343,0.0,0.0,0.0,-1.0
486667391,486667172,-0.089173585,0.075943455,0.03698364,0.16118343,0.0,0.0,0.0,-1.0
486768849,486768621,-0.07554582,0.101125255,0.04296492,0.16946745,0.0,0.0,0.0,-1.0
486867837,486867604,-0.07753097,0.061070386,0.043339096,0.17112426,0.0,0.0,0.0,-1.0
486969323,486969093,-0.08421083,0.08399984,0.04943701,0.19266272,0.0,0.0,0.0,-1.0
