timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
278142167,278141941,0.02188035,0.015406671,-0.00047190386,0.0,0.0,0.0,0.0,-1.0
278143410,278143186,0.021918511,0.015410896,-0.00044934705,0.0,0.0,0.0,0.0,-1.0
278242387,278242167,0.021831589,0.010531562,-0.00058006746,0.0,0.0,0.0,0.0,-1.0
278343881,278343659,0.02160465,0.014990495,-0.0007116597,0.0,0.0,0.0,0.0,-1.0
278445378,278445149,0.021707702,0.010695979,-0.00063104194,0.0,0.0,0.0,0.0,-1.0
278543095,278542875,0.022182595,0.015170787,-0.0005020495,0.0,0.0,0.0,0.0,-1.0
278647122,278646876,0.02173405,0.014825466,-0.0004467385,0.0,0.0,0.0,0.0,-1.0
278743568,278743346,0.02190402,0.010418696,-0.0005370497,0.0,0.0,0.0,0.0,-1.0
278845053,278844835,0.02196761,0.014657668,-0.0004561939,0.0,0.0,0.0,0.0,-1.0
278942790,278942565,0.02138333,0.015071988,-0.00046260442,0.0,0.0,0.0,0.0,-1.0
279044276,279044055,0.02152856,0.015085877,-0.00037479072,0.0,0.0,0.0,0.0,-1.0
279144516,279144292,0.021744668,0.015571136,-0.00061580184,0.0,0.0,0.0,0.0,-1.0
279243559,279243339,0.021385776,0.01488564,-0.0006713351,0.0,0.0,0.0,0.0,-1.0
279344981,279344762,0.021292718,0.015549038,-0.00057381036,0.0,0.0,0.0,0.0,-1.0
279442715,279442492,0.022029871,0.010735424,-0.0006064195,0.0,0.0,0.0,0.0,-1.0
279544203,279543981,0.021291403,0.010132389,-0.000524671,0.0,0.0,0.0,0.0,-1.0
279643197,279642976,0.021916594,0.014875141,-0.00056004437,0.0,0.0,0.0,0.0,-1.0
279744678,279744454,0.021365216,0.01559453,-0.00043999995,0.0,0.0,0.0,0.0,-1.0
279846166,279845942,0.021192122,0.015219626,-0.0003782321,0.0,0.0,0.0,0.0,-1.0
279943893,279943672,0.021664787,0.0150335105,-0.0006279673,0.0,0.0,0.0,0.0,-1.0
