timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
75352945,75352698,3932170,-0.1493982,1.5385141,-9.822453,36.35863,0,0,0,0
75354199,75353951,3932170,-0.09528922,1.514572,-9.855971,36.35863,0,0,0,0
76356497,76356233,3932170,-0.07565677,1.493503,-9.888533,36.848225,0,0,0,0
77355004,77354756,3932170,0.20015526,1.0941502,-9.864111,36.848225,0,0,0,0
78356047,78355787,3932170,4.4642286,1.2732364,-14.4130945,36.848225,0,0,0,0
79353310,79353059,3932170,0.6526594,1.8890251,-9.935937,36.701347,0,0,0,0
80354331,80354090,3932170,1.421677,3.4098222,-17.600256,36.554466,0,0,0,0
81355380,81355122,3932170,-1.9206287,7.4665575,-12.741464,36.750305,0,0,0,0
82356404,82356156,3932170,4.782657,3.8766916,-5.6675544,36.701347,0,0,0,0
83354927,83354682,3932170,6.3834205,-10.779654,-9.55909,36.897186,0,0,0,0
84354708,84354462,3932170,1.5768213,6.0008273,-4.798459,36.848225,0,0,0,0
85356994,85356749,3932170,-2.5809495,0.5971139,-9.493488,36.848225,0,0,0,0
86354268,86354024,3932170,-0.9979033,1.2220005,-9.83586,36.750305,0,0,0,0
87354060,87353807,3932170,-0.98928416,1.2310985,-9.818143,37.044064,0,0,0,0
88356341,88356095,3932170,-1.0275913,1.2574347,-9.864591,36.750305,0,0,0,0
89357376,89357130,3932170,-1.0065224,1.2392389,-9.766907,37.093025,0,0,0,0
