timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
557609107,557608696,3801098,0.5765238,1.5543158,-9.669702,40.813953,0,0,0,0,5
558610582,558610174,3801098,-0.7785944,5.9184666,-10.093954,40.667076,0,0,0,0,5
559612071,559611651,3801098,-0.5956774,0.5013458,-6.2546124,40.520195,0,0,0,0,5
560612280,560611878,3801098,-0.8939949,1.8875886,-6.588364,40.618114,0,0,0,0,5
561610015,561609606,3801098,1.4676456,2.840481,-14.565845,40.618114,0,0,0,0,5
562611493,562611078,3801098,1.7032351,2.8754363,-13.83274,40.520195,0,0,0,0,5
563612963,563612548,3801098,-3.2240322,0.78817123,-6.2301917,40.471237,0,0,0,0,5
564609435,564609020,3801098,0.5674258,4.558081,-8.187691,40.324356,0,0,0,0,5
565610892,565610487,3801098,2.2155943,5.6737795,-6.352296,40.373318,0,0,0,0,5
566611109,566610705,3801098,-0.40031052,-3.8053443,-9.2722645,40.324356,0,0,0,0,5
567613830,567613415,3801098,0.50278234,2.4267628,-10.168175,40.520195,0,0,0,0,5
