timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
629820116,629819682,3801098,-0.17621325,0.5147534,-9.822931,40.813953,0,0,0,0,5
630822818,630822409,3801098,-1.094629,-0.7264008,-9.651027,40.618114,0,0,0,0,5
631823038,631822636,3801098,16.750793,32.350933,-7.5833945,40.618114,0,0,0,0,5
632822018,632821614,3801098,17.777426,9.17506,-3.7799656,40.471237,0,0,0,0,5
633822247,633821846,3801098,-6.260359,18.658972,-34.516727,40.520195,0,0,0,0,5
634822480,634822066,3801098,-4.7309427,2.3625982,-13.591404,40.471237,0,0,0,0,5
635820211,635819800,3801098,13.078567,-9.774089,13.84088,40.471237,0,0,0,0,5
636826675,636826261,3801098,4.150588,-18.987455,-11.645876,40.520195,0,0,0,0,5
637825636,637825233,3801098,13.747985,17.947414,-3.913562,40.618114,0,0,0,0,5
638824610,638824206,3801098,22.783224,95.06178,-4.402937,40.716034,0,0,2,0,5
639821079,639820678,3801098,7.4732614,14.642459,-18.278294,40.17748,0,0,0,0,5
640821302,640820895,3801098,0.12210429,21.74462,-18.43679,40.324356,0,0,0,0,5
641822768,641822358,3801098,-2.4823084,0.16232687,-19.492153,40.12852,0,0,0,0,5
642820492,642820078,3801098,1.3627796,-22.178926,-4.490565,40.17748,0,0,0,0,5
643821950,643821546,3801098,-19.921194,1.2516887,-7.516357,40.324356,0,0,0,0,5
644822171,644821763,3801098,-17.063955,7.003519,-5.0316544,40.324356,0,0,0,0,5
645823637,645823229,3801098,24.658842,0.8264784,-24.10195,40.2754,0,0,0,0,5
646821351,646820948,3801098,-8.853279,-3.6856341,-5.9993906,40.07956,0,0,0,0,5
647821578,647821162,3801098,6.5490994,0.21308395,-7.78355,40.07956,0,0,0,0,5
648820541,648820130,3801098,-5.6704273,5.8691463,-3.1584308,40.324356,0,0,0,0,5
649820669,649820332,3801098,-3.1708808,2.94822,-9.329725,39.932682,0,0,0,0,5
650820961,650820535,3801098,0.49799395,1.7300502,-10.696336,39.541004,0,0,0,0,5
651822404,651821987,3801098,-0.19967642,0.8532935,-9.7195015,39.736843,0,0,0,0,5
