timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
704909504,704909066,3801098,-0.6727707,-0.04070143,-9.900024,38.170135,0,0,0,0,5
705910871,705910455,3801098,-3.0128634,2.1930888,-8.374918,38.023254,0,0,0,0,5
706912255,706911853,3801098,-0.1637634,-3.236482,-11.135911,37.82742,0,0,0,0,5
707911142,707910740,3801098,-0.8619126,-1.1391612,-9.347921,37.778458,0,0,0,0,5
708911281,708910879,3801098,-2.747107,-0.9902418,-5.423825,37.63158,0,0,0,0,5
709911435,709911016,3801098,-1.0141839,0.16807297,-9.991483,37.63158,0,0,0,0,5
710912801,710912400,3801098,-0.54635686,0.6464345,-9.165483,37.63158,0,0,0,0,5
711910466,711910032,3801098,-3.335123,-5.2442594,-8.771398,37.38678,0,0,0,0,5
712911807,712911406,3801098,0.65218055,1.5121778,-9.0429,37.141983,0,0,0,0,5
713911943,713911530,3801098,-0.6823475,-0.41994298,-6.947016,37.141983,0,0,0,0,5
714913336,714912906,3801098,0.227928,1.8569429,-10.625467,37.141983,0,0,0,0,5
