timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
671987562,671987134,3801098,-0.557849,-1.5978903,-11.021947,39.10037,0,0,0,0,5
672987721,672987319,3801098,0.98258036,0.9016564,-8.858546,39.00245,0,0,0,0,5
673987914,673987505,3801098,1.3072342,0.39743748,-9.708967,39.00245,0,0,0,0,5
674989340,674988938,3801098,1.1827357,0.4309563,-9.708488,39.00245,0,0,0,0,5
675987033,675986627,3801098,-0.6909666,0.082360536,-10.160992,39.10037,0,0,0,0,5
676987224,676986812,3801098,-0.19632454,1.3747506,-6.819165,39.10037,0,0,0,0,5
677986159,677985757,3801098,-6.2699356,-2.8352137,-15.682979,39.051407,0,0,0,0,5
678986337,678985932,3801098,4.5576024,4.396712,-4.6926355,38.75765,0,0,0,0,5
679987768,679987354,3801098,-6.6448674,-6.5907583,-38.949352,38.75765,0,0,0,0,5
680987931,680987527,3801098,-3.602316,2.4598029,-3.083732,38.70869,0,0,0,0,5
681986855,681986451,3801098,7.9698186,-5.2116985,-10.799766,38.561813,0,0,0,0,5
682987032,682986625,3801098,16.462051,9.833944,-9.544246,38.659733,0,0,0,0,5
683987218,683986800,3801098,-14.560099,-4.435498,-8.597578,38.70869,0,0,0,0,5
684988629,684988223,3801098,-1.23876,5.821741,-10.844776,38.70869,0,0,0,0,5
685986304,685985901,3801098,13.836571,-7.4809227,-14.505989,38.75765,0,0,0,0,5
686987724,686987322,3801098,-6.655402,-4.606923,-10.227072,38.659733,0,0,0,0,5
687987907,687987495,3801098,13.72931,4.231512,-7.6059003,38.70869,0,0,0,0,5
688989318,688988915,3801098,7.1035967,13.702974,-5.163814,38.659733,0,0,0,0,5
689988243,689987839,3801098,2.7087998,7.1069484,-20.031328,38.659733,0,0,0,0,5
690987178,690986763,3801098,6.787083,-4.072058,-19.718166,38.51285,0,0,0,0,5
691988593,691988184,3801098,-1.9685127,-12.101732,-6.0922856,38.561813,0,0,0,0,5
692986263,692985861,3801098,11.450509,13.681426,-20.17115,38.561813,0,0,0,0,5
693987721,693987320,3801098,20.112732,17.914375,-12.849202,38.51285,0,0,0,0,5
694987865,694987457,3801098,-2.9175742,-3.7268145,-7.003519,38.561813,0,0,0,0,5
695986789,695986388,3801098,-2.8045678,-4.4393287,-8.1862545,38.70869,0,0,0,0,5
696986957,696986552,3801098,-3.2862813,-3.0037656,-8.628703,38.855568,0,0,0,0,5
697987143,697986723,3801098,-5.5497594,12.49486,-20.919098,38.70869,0,0,0,0,5
698988548,698988139,3801098,-6.688921,-1.3445837,-12.51928,38.561813,0,0,0,0,5
699991221,699990799,3801098,-10.697772,-2.1088128,-24.119188,38.219093,0,0,0,0,5
700987610,700987208,3801098,-11.48307,-20.990446,-5.4123325,37.925335,0,0,0,0,5
701987782,701987364,3801098,-2.4703374,-6.6831746,3.439989,38.121174,0,0,0,0,5
702989171,702988769,3801098,8.705796,-6.380069,-32.874306,38.121174,0,0,0,0,5
703988083,703987674,3801098,4.387135,-2.4554932,-0.113964,38.170135,0,0,0,0,5
704988232,704987828,3801098,-10.957783,2.9372067,3.6861129,37.63158,0,0,0,0,5
705989631,705989228,3801098,9.217677,-4.3766007,-10.578541,37.82742,0,0,0,0,5
706986035,706985631,3801098,1.7942147,0.7489063,-3.3365595,38.023254,0,0,0,0,5
707987450,707987028,3801098,3.7646427,-10.9506,5.5713077,37.925335,0,0,0,0,5
708988827,708988425,3801098,1.4523227,-10.728418,-4.9239154,37.82742,0,0,0,0,5
709986488,709986074,3801098,0.9811439,1.1745954,-14.895287,37.82742,0,0,0,0,5
710986622,710986220,3801098,4.8085146,3.5098996,-23.74665,37.68054,0,0,0,0,5
711988021,711987612,3801098,3.1541214,-5.375941,-20.717028,37.778458,0,0,0,0,5
712988158,712987756,3801098,-10.311348,3.8029501,-9.6237335,37.63158,0,0,0,0,5
713987054,713986652,3801098,3.9451656,-12.028469,-24.181437,37.778458,0,0,0,0,5
714987208,714986795,3801098,-6.067386,8.145074,-15.124172,37.63158,0,0,0,0,5
715988589,715988186,3801098,12.972263,3.8934507,-10.101137,37.58262,0,0,0,0,5
716988730,716988327,3801098,-14.675978,-3.5774162,5.2040367,37.4847,0,0,0,0,5
717987621,717987220,3801098,-2.9822178,-9.74488,-12.061988,37.4847,0,0,0,0,5
718987768,718987366,3801098,12.730928,14.777013,-26.96781,37.4847,0,0,0,0,5
719989157,719988747,3801098,3.3834858,-8.660307,-7.872614,37.38678,0,0,0,0,5
720986798,720986391,3801098,-0.5080496,1.5102625,-3.0138211,37.63158,0,0,0,0,5
721988178,721987776,3801098,-0.6847417,-0.20829555,-10.303207,37.68054,0,0,0,0,5
722988319,722987914,3801098,-0.6550536,0.86095494,-9.360371,37.43574,0,0,0,0,5
723989723,723989303,3801098,-0.32561144,-0.12641385,-9.736739,37.4847,0,0,0,0,5
